# text = The book of the genealogy of Jesus Christ, the son of David, the son of Abraham.
The				
,				
that	SBJ	pron.pds	?OLD	
was				
cast				
into				
the				
sea	other	def-np.the	?OLD	
,				
and				
gathered				
some				
fish	OBJ_2	indef-np.quant		
of				
every				
kind	other_3	indef-np		
,				
which	SBJ_5			
,				
when				
it	SBJ_6	pron.pper	?OLD	
was				
filled				
,				
they	SBJ_5	pron.pper	?OLD	
drew				
up				
on				
the				
beach	other_5	def-np.the	?OLD	
.			

# text = They sat down, and gathered the good into containers, but the bad they threw away.
They	SBJ	pron.pper	?OLD	
sat				
down				
,				
and				
gathered				
the				
good	OBJ_2	def-np.the	?OLD	
into				
containers	other_2	indef-np.bare		
,				
but				
the				
bad				
they	SBJ_3	pron.pper	?OLD	
threw				
away				
.			

# text = So will it be in the end of the world.
So				
will				
it	SBJ	pron.pper	?OLD	
be				
in				
the				
end	other	def-np.the	?OLD	
of				
the				
world	other	def-np.the	?OLD	
.			

# text = The angels will come forth, and separate the wicked from among the righteous, and will cast them into the furnace of fire.
The				
angels	SBJ	def-np.the	?OLD	
will				
come				
forth				
,				
and				
separate				
the				
wicked	OBJ_2			
from				
among				
the				
righteous				
,				
and				
will				
cast				
them	OBJ_2	pron.pper	?OLD	
into				
the				
furnace	other_2	def-np.the	?OLD	
of				
fire	other_3	indef-np.bare		
.			

--
# text = There will be the weeping and the gnashing of teeth."
There				
will				
be				
the				
weeping	SBJ	def-np.the	?OLD	
and				
the				
gnashing	other_2	def-np.the	?OLD	
of				
teeth	other_3	indef-np.bare		
.				
&quot;			

--
# text = Jesus said to them, "Have you understood all these things?"
Jesus	SBJ	ne	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,				
&quot;				
Have				
you	SBJ_2	pron.pper	?OLD	
understood				
all				
these				
things	OBJ_2	def-np.dem	?OLD	
?				
&quot;			

--
# text = They answered him, \"Yes, Lord.\"
They	SBJ	pron.pper	?OLD	
answered				
him	OBJ	pron.pper	?OLD	
,				
&quot;				
Yes				
,				
Lord	other	ne	?OLD	
.				
&quot;			

--
# text = He said to them, \"Therefore, every scribe who has been made a disciple in the Kingdom of Heaven is like a man who is a householder, who brings out of his treasure new and old things.\"
He	SBJ	pron.pper	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,				
&quot;				
Therefore				
,				
every				
scribe	other	indef-np		
who	SBJ_3			
has				
been				
made				
a				
disciple	SBJ_4	indef-np.a		
in				
the				
Kingdom	other_5	ne	?OLD	
of				
Heaven	other_6	ne	?OLD	
is				
like				
a				
man	other_3	indef-np.a		
who	SBJ_5			
is				
a				
householder	other_4	indef-np.a		
,				
who	SBJ_6			
brings				
out				
of				
his	other_7	pron.ppos	?OLD	
treasure	other_6	def-np.poss	?OLD	
new				
and				
old				
things	OBJ_6	indef-np.bare		
.				
&quot;			

# text = It happened that when Jesus had finished these parables, he departed from there.
It	SBJ	pron.pper	?OLD	
happened				
that				
when				
Jesus	SBJ_3	ne	?OLD	
had				
finished				
these				
parables	OBJ_3	def-np.dem	?OLD	
,				
he	SBJ_2	pron.pper	?OLD	
departed				
from				
there	other_2	pron.padv	?OLD	
.			

--
# text = Coming into his own country, he taught them in their synagogue, so that they were astonished, and said, \"Where did this man get this wisdom, and these mighty works?
Coming				
into				
his	other_3	pron.ppos	?OLD	
own				
country	other_2	def-np.poss	?OLD	
,				
he	SBJ	pron.pper	?OLD	
taught				
them	OBJ	pron.pper	?OLD	
in				
their	other_2	pron.ppos	?OLD	
synagogue	other	def-np.poss	?OLD	
,				
so				
that				
they	SBJ_2	pron.pper	?OLD	
were				
astonished				
,				
and				
said				
,				
&quot;				
Where				
did				
this				
man	OBJ_3	def-np.dem	?OLD	
get				
this				
wisdom	OBJ_5	def-np.dem	?OLD	
,				
and				
these				
mighty	SBJ_4	def-np.dem	?OLD	
works				
?			

# text = Isn't this the carpenter's son?
Is				
n't				
this				
the				
carpenter	other	def-np.the	?OLD	
's				
son	other	def-np.dem	?OLD	
?			

# text = Isn't his mother called Mary, and his brothers, James, Joses, Simon, and Judas?
Is				
n't				
his	other_2	pron.ppos	?OLD	
mother	SBJ	def-np.poss	?OLD	
called				
Mary	OBJ	ne	?OLD	
,				
and				
his	other_2	pron.ppos	?OLD	
brothers	other	def-np.poss	?OLD	
,				
James	other	ne	?OLD	
,				
Joses	other	ne	?OLD	
,				
Simon	other	ne	?OLD	
,				
and				
Judas	other	ne	?OLD	
?			

# text = Aren't all of his sisters with us?
Are				
n't				
all	other	def-np.poss	?OLD	
of				
his	other_2	pron.ppos	?OLD	
sisters	other	def-np.poss	?OLD	
with				
us	other	pron.pper	?OLD	
?			

--
# text = Where then did this man get all of these things?"
Where				
then				
did				
this				
man	SBJ	def-np.dem	?OLD	
get				
all	OBJ	def-np.poss	?OLD	
of				
these				
things	other_2	def-np.dem	?OLD	
?				
&quot;			

# text = They were offended by him.
They	SBJ	pron.pper	?OLD	
were				
offended				
by				
him	other	pron.pper	?OLD	
.			

--
# text = But Jesus said to them, "A prophet is not without honor, except in his own country, and in his own house."
But				
Jesus	SBJ	ne	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,				
&quot;				
A				
prophet	SBJ_2	indef-np.a		
is				
not				
without				
honor	other	indef-np.bare		
,				
except				
in				
his	other_3	pron.ppos	?OLD	
own				
country	other_2	def-np.poss	?OLD	
,				
and				
in				
his	other_3	pron.ppos	?OLD	
own				
house	other_2	def-np.poss	?OLD	
.				
&quot;			

# text = He didn't do many mighty works there because of their unbelief.
He	SBJ	pron.pper	?OLD	
did				
n't				
do				
many				
mighty	SBJ_2	indef-np.quant		
works				
there				
because				
of				
their	other_3	pron.ppos	?OLD	
unbelief	other_2	def-np.poss	?OLD	
.			

--
# text = At that time, Herod the tetrarch heard the report concerning Jesus, and said to his servants, "This is John the Baptizer.
At				
that				
time	other	def-np.dem	?OLD	
,				
Herod				
the				
tetrarch	SBJ_2	def-np.the	?OLD	
heard				
the				
report	OBJ_2	def-np.the	?OLD	
concerning				
Jesus	other_3	ne	?OLD	
,				
and				
said				
to				
his	other_3	pron.ppos	?OLD	
servants	other_2	def-np.poss	?OLD	
,				
&quot;				
This	SBJ_2	pron.pds	?OLD	
is				
John	other	ne	?OLD	
the				
Baptizer				
.			

# text = He is risen from the dead.
He	SBJ	pron.pper	?OLD	
is				
risen				
from				
the				
dead				
.			

--
# text = That is why these powers work in him.\"
That	SBJ	pron.pds	?OLD	
is				
why				
these				
powers	SBJ_2	def-np.dem	?OLD	
work				
in				
him	other_2	pron.pper	?OLD	
.				
&quot;			

# text = For Herod had laid hold of John, and bound him, and put him in prison for the sake of Herodias, his brother Philip's wife.
For				
Herod	SBJ	ne	?OLD	
had				
laid				
hold	OBJ	def-np.poss	?OLD	
of				
John	other_2	ne	?OLD	
,				
and				
bound				
him	OBJ_2	pron.pper	?OLD	
,				
and				
put				
him	OBJ_2	pron.pper	?OLD	
in				
prison	other_2	indef-np.bare		
for				
the				
sake	other_2	def-np.poss	?OLD	
of				
Herodias	other_3	ne	?OLD	
,				
his	other_3	pron.ppos	?OLD	
brother				
Philip	other_2	ne	?OLD	
's				
wife	other	def-np.poss	?OLD	
.			

--
# text = For John said to him, \"It is not lawful for you to have her.\"
For				
John	SBJ	ne	?OLD	
said				
to				
him	other	pron.pper	?OLD	
,				
&quot;				
It	SBJ_2	pron.pper	?OLD	
is				
not				
lawful				
for				
you	SBJ_3	pron.pper	?OLD	
to				
have				
her	OBJ_3	pron.pper	?OLD	
.				
&quot;			

# text = When he would have put him to death, he feared the multitude, because they counted him as a prophet.
When				
he	SBJ_2	pron.pper	?OLD	
would				
have				
put				
him	OBJ_2	pron.pper	?OLD	
to				
death	other_2	indef-np.bare		
,				
he	SBJ	pron.pper	?OLD	
feared				
the				
multitude	OBJ	def-np.the	?OLD	
,				
because				
they	SBJ_2	pron.pper	?OLD	
counted				
him	OBJ_2	pron.pper	?OLD	
as				
a				
prophet	other_2	indef-np.a		
.			

# text = But when Herod's birthday came, the daughter of Herodias danced among them and pleased Herod.
But				
when				
Herod	other_3	ne	?OLD	
's				
birthday	SBJ_2	def-np.poss	?OLD	
came				
,				
the				
daughter	SBJ	def-np.poss	?OLD	
of				
Herodias	other_2	ne	?OLD	
danced				
among				
them	other	pron.pper	?OLD	
and				
pleased				
Herod	other_2	indef-np.bare		
.			

# text = Whereupon he promised with an oath to give her whatever she should ask.
Whereupon				
he	SBJ	pron.pper	?OLD	
promised				
with				
an				
oath	other	indef-np.a		
to				
give				
her	OBJ_2	pron.pper	?OLD	
whatever	OBJ_2	pron.pint		
she	SBJ_4	pron.pper	?OLD	
should				
ask				
.			

--
# text = She, being prompted by her mother, said, \"Give me here on a platter the head of John the Baptizer.\"
She	SBJ	pron.pper	?OLD	
,				
being				
prompted				
by				
her	other_2	pron.ppos	?OLD	
mother	other	def-np.poss	?OLD	
,				
said				
,				
&quot;				
Give				
me	OBJ_2	pron.pper	?OLD	
here				
on				
a				
platter	other_2	indef-np.a		
the				
head	other_3	def-np.poss	?OLD	
of				
John	other_4	ne	?OLD	
the				
Baptizer	other_4	ne	?OLD	
.				
&quot;			

# text = The king was grieved, but for the sake of his oaths, and of those who sat at the table with him, he commanded it to be given, and he sent and beheaded John in the prison.
The				
king	SBJ	def-np.the	?OLD	
was				
grieved				
,				
but				
for				
the				
sake	other_2	def-np.poss	?OLD	
of				
his	other_4	pron.ppos	?OLD	
oaths	other_3	def-np.poss	?OLD	
,				
and				
of				
those	other_3	pron.pds	?OLD	
who	SBJ_5			
sat				
at				
the				
table	other_5	def-np.the	?OLD	
with				
him	other_5	pron.pper	?OLD	
,				
he	SBJ_2	pron.pper	?OLD	
commanded				
it	OBJ_2	pron.pper	?OLD	
to				
be				
given				
,				
and				
he	SBJ_2	pron.pper	?OLD	
sent				
and				
beheaded				
John	OBJ_2	ne	?OLD	
in				
the				
prison	other_2	def-np.the	?OLD	
.			

# text = His head was brought on a platter, and given to the young lady: and she brought it to her mother.
His	other_2	pron.ppos	?OLD	
head	SBJ	def-np.poss	?OLD	
was				
brought				
on				
a				
platter	other	indef-np.a		
,				
and				
given				
to				
the				
young				
lady	other_2	def-np.the	?OLD	
:				
and				
she	SBJ_3	pron.pper	?OLD	
brought				
it	OBJ_3	pron.pper	?OLD	
to				
her	other_4	pron.ppos	?OLD	
mother	other_3	def-np.poss	?OLD	
.			

# text = His disciples came, and took the body, and buried it; and they went and told Jesus.
His	other_2	pron.ppos	?OLD	
disciples	SBJ	def-np.poss	?OLD	
came				
,				
and				
took				
the				
body	OBJ_2	def-np.the	?OLD	
,				
and				
buried				
it	OBJ_3	pron.pper	?OLD	
;				
and				
they	SBJ_2	pron.pper	?OLD	
went				
and				
told				
Jesus	OBJ_3	ne	?OLD	
.			

# text = Now when Jesus heard this, he withdrew from there in a boat, to a deserted place apart.
Now				
when				
Jesus	SBJ_2	ne	?OLD	
heard				
this	OBJ_2	pron.pds	?OLD	
,				
he	SBJ	pron.pper	?OLD	
withdrew				
from				
there	other	pron.padv	?OLD	
in				
a				
boat	other	indef-np.a		
,				
to				
a				
deserted				
place	other	indef-np.a		
apart				
.			

# text = When the multitudes heard it, they followed him on foot from the cities.
When				
the				
multitudes	SBJ_2	def-np.the	?OLD	
heard				
it	OBJ_2	pron.pper	?OLD	
,				
they	SBJ	pron.pper	?OLD	
followed				
him	OBJ	pron.pper	?OLD	
on				
foot	other	indef-np.bare		
from				
the				
cities	other_2	def-np.the	?OLD	
.			

# text = Jesus went out, and he saw a great multitude.
Jesus	SBJ	ne	?OLD	
went				
out				
,				
and				
he	SBJ_2	pron.pper	?OLD	
saw				
a				
great				
multitude	OBJ_2	indef-np.a		
.			

# text = He had compassion on them, and healed their sick.
He	SBJ	pron.pper	?OLD	
had				
compassion	OBJ	indef-np.bare		
on				
them	other	pron.pper	?OLD	
,				
and				
healed				
their	other_3	pron.ppos	?OLD	
sick	OBJ_2			
.			

--
# text = When evening had come, his disciples came to him, saying, \"This place is deserted, and the hour is already late.
When				
evening	SBJ_2	pron	?OLD	
had				
come				
,				
his	other_2	pron.ppos	?OLD	
disciples	SBJ	def-np.poss	?OLD	
came				
to				
him	other	pron.pper	?OLD	
,				
saying				
,				
&quot;				
This				
place	SBJ_3	def-np.dem	?OLD	
is				
deserted				
,				
and				
the				
hour	SBJ_4	def-np.the	?OLD	
is				
already				
late				
.			

--
# text = Send the multitudes away, that they may go into the villages, and buy themselves food."
Send				
the				
multitudes	OBJ	def-np.the	?OLD	
away				
,				
that				
they	SBJ_2	pron.pper	?OLD	
may				
go				
into				
the				
villages	other_2	def-np.the	?OLD	
,				
and				
buy				
themselves				
food	OBJ_3	def-np.poss	?OLD	
.				
&quot;			

# text = But Jesus said to them,
But				
Jesus	SBJ	ne	?OLD	
said				
to				
them	other	pron.pper	?OLD	
,			

--
# text = "They don't need to go away.
&quot;				
They	SBJ	pron.pper	?OLD	
do				
n't				
need				
to				
go				
away				
.			

--
# text = You give them something to eat."
You	SBJ	pron.pper	?OLD	
give				
them	OBJ	pron.pper	?OLD	
something	OBJ	pron	?OLD	
to				
eat				
.				
&quot;			

--
# text = They told him, "We only have here five loaves and two fish."
They	SBJ	pron.pper	?OLD	
told				
him	OBJ	pron.pper	?OLD	
,				
&quot;				
We	SBJ_2	pron.pper	?OLD	
only				
have				
here				
five				
loaves	OBJ_2	indef-np.quant		
and				
two				
fish	other_3	indef-np.quant		
.				
&quot;			

--
# text = He said, \"Bring them here to me.\"
He	SBJ	pron.pper	?OLD	
said				
,				
&quot;				
Bring				
them	OBJ_2	pron.pper	?OLD	
here				
to				
me	other_2	pron.pper	?OLD	
.				
&quot;			

# text = He commanded the multitudes to sit down on the grass; and he took the five loaves and the two fish, and looking up to heaven, he blessed, broke and gave the loaves to the disciples, and the disciples gave to the multitudes.
He	SBJ	pron.pper	?OLD	
commanded				
the				
multitudes	OBJ	def-np.the	?OLD	
to				
sit				
down				
on				
the				
grass	other_2	def-np.the	?OLD	
;				
and				
he	SBJ_4	pron.pper	?OLD	
took				
the				
five				
loaves	OBJ_4	def-np.quant	?OLD	
and				
the				
two				
fish	other_4	def-np.quant	?OLD	
,				
and				
looking				
up				
to				
heaven	other_5	indef-np.bare		
,				
he	SBJ_3	pron.pper	?OLD	
blessed				
,				
broke				
and				
gave				
the				
loaves	OBJ_2	def-np.the	?OLD	
to				
the				
disciples	other_3	def-np.the	?OLD	
,				
and				
the				
disciples	SBJ_2	def-np.the	?OLD	
gave				
to				
the				
multitudes	other_2	def-np.the	?OLD	
.			

# text = They all ate, and were filled.
They	SBJ	pron.pper	?OLD	
all				
ate	other	indef-np.a		
,				
and				
were				
filled				
.			

# text = They took up twelve baskets full of that which remained left over from the broken pieces.
They	SBJ	pron.pper	?OLD	
took				
up				
twelve				
baskets	OBJ	indef-np.quant		
full				
of				
that	other_2	pron.pds	?OLD	
which	SBJ_4			
remained				
left				
over				
from				
the				
broken				
pieces	other_4	def-np.the	?OLD	
.			

# text = Those who ate were about five thousand men, besides women and children.
Those	other	pron.pds	?OLD	
who	SBJ_2			
ate				
were				
about				
five				
thousand				
men	OBJ_2	indef-np.quant		
,				
besides				
women	other_3	indef-np.bare		
and				
children	other_4	indef-np.bare		
.			

# text = Immediately Jesus made the disciples get into the boat, and to go ahead of him to the other side, while he sent the multitudes away.
Immediately				
Jesus	SBJ	ne	?OLD	
made				
the				
disciples	SBJ_2	def-np.the	?OLD	
get				
into				
the				
boat	other_2	def-np.the	?OLD	
,				
and				
to				
go				
ahead				
of				
him	other_2	pron.pper	?OLD	
to				
the				
other				
side	other_2	def-np.the.other	?OLD	
,				
while				
he	SBJ_2	pron.pper	?OLD	
sent				
the				
multitudes	OBJ_2	def-np.the	?OLD	
away				
.			

# text = After he had sent the multitudes away, he went up into the mountain by himself to pray.
After				
he	SBJ_2	pron.pper	?OLD	
had				
sent				
the				
multitudes	OBJ_2	def-np.the	?OLD	
away				
,				
he	SBJ	pron.pper	?OLD	
went				
up				
into				
the				
mountain	other	def-np.the	?OLD	
by				
himself	SBJ_2			
to				
pray				
.			

# text = When evening had come, he was there alone.
When				
evening	SBJ_2	pron	?OLD	
had				
come				
,				
he	SBJ	pron.pper	?OLD	
was				
there	other	pron.padv	?OLD	
alone				
.			

# text = But the boat was now in the middle of the sea, distressed by the waves, for the wind was contrary.
But				
the				
boat	SBJ_2	def-np.the	?OLD	
was				
now				
in				
the				
middle	SBJ	def-np.the	?OLD	
of				
the				
sea	other_2	def-np.the	?OLD	
,				
distressed				
by				
the				
waves	other_3	def-np.the	?OLD	
,				
for				
the				
wind	other_2	def-np.the	?OLD	
was				
contrary				
.			

# text = In the fourth watch of the night, Jesus came to them, walking on the sea.
In				
the				
fourth				
watch	other	def-np.the	?OLD	
of				
the				
night	other_2	def-np.the	?OLD	
,				
Jesus	SBJ	ne	?OLD	
came				
to				
them	other	pron.pper	?OLD	
,				
walking				
on				
the				
sea	other_2	def-np.the	?OLD	
.			

--
# text = When the disciples saw him walking on the sea, they were troubled, saying, "It's a ghost!" and they cried out for fear.
When				
the				
disciples	SBJ_2	def-np.the	?OLD	
saw				
him	OBJ_2	pron.pper	?OLD	
walking				
on				
the				
sea	other_3	def-np.the	?OLD	
,				
they	SBJ	pron.pper	?OLD	
were				
troubled				
,				
saying				
,				
&quot;				
It	SBJ_3	pron.pper	?OLD	
's				
a				
ghost	other_2	indef-np.a		
!				
&quot;				
and				
they	SBJ_3	pron.pper	?OLD	
cried				
out				
for				
fear	other_3	indef-np.bare		
.			

--
# text = But immediately Jesus spoke to them, saying "Cheer up!
But				
immediately				
Jesus	SBJ	ne	?OLD	
spoke				
to				
them	other	pron.pper	?OLD	
,				
saying				
&quot;				
Cheer				
up				
!			

# text = It is I!
It	SBJ	pron.pper	?OLD	
is				
I	other	pron.pper	?OLD	
!			

--
# text = Don't be afraid."
Do				
n't				
be				
afraid				
.				
&quot;			

--
# text = Peter answered him and said, \"Lord, if it is you, command me to come to you on the waters.\"
Peter	SBJ	ne	?OLD	
answered				
him	OBJ	pron.pper	?OLD	
and				
said				
,				
&quot;				
Lord	other	ne	?OLD	
,				
if				
it	SBJ_2	pron.pper	?OLD	
is				
you	SBJ_2	pron.pper	?OLD	
,				
command				
me	OBJ_2	pron.pper	?OLD	
to				
come				
to				
you	other_3	pron.pper	?OLD	
on				
the				
waters	other_3	def-np.the	?OLD	
.				
&quot;			

--
# text = He said, \"Come!\"
He	SBJ	pron.pper	?OLD	
said				
,				
&quot;				
Come				
!				
&quot;			

# text = Peter stepped down from the boat, and walked on the waters to come to Jesus.
Peter	SBJ	ne	?OLD	
stepped				
down				
from				
the				
boat	other	def-np.the	?OLD	
,				
and				
walked				
on				
the				
waters	other_2	def-np.the	?OLD	
to				
come				
to				
Jesus	other_4	ne	?OLD	
.			

--
# text = But when he saw that the wind was strong, he was afraid, and beginning to sink, he cried out, saying, "Lord, save me!"
But				
when				
he	SBJ_2	pron.pper	?OLD	
saw				
that				
the				
wind	SBJ_3	def-np.the	?OLD	
was				
strong				
,				
he	SBJ	pron.pper	?OLD	
was				
afraid				
,				
and				
beginning				
to				
sink				
,				
he	SBJ_2	pron.pper	?OLD	
cried				
out				
,				
saying				
,				
&quot;				
Lord	OBJ_3	ne	?OLD	
,				
save				
me	OBJ_5	pron.pper	?OLD	
!				
&quot;			

--
# text = Immediately Jesus stretched out his hand, took hold of him, and said to him, \"You of little faith, why did you doubt?\"
Immediately				
Jesus	SBJ	ne	?OLD	
stretched				
out				
his	other_2	pron.ppos	?OLD	
hand	OBJ	def-np.poss	?OLD	
,				
took				
hold	OBJ_2	def-np.poss	?OLD	
of				
him	other_3	pron.pper	?OLD	
,				
and				
said				
to				
him	other_2	pron.pper	?OLD	
,				
&quot;				
You	SBJ_3	pron.pper	?OLD	
of				
little				
faith	other_4	indef-np.bare		
,				
why				
did				
you	SBJ_3	pron.pper	?OLD	
doubt				
?				
&quot;			

# text = When they got up into the boat, the wind ceased.
When				
they	SBJ_2	pron.pper	?OLD	
got				
up				
into				
the				
boat	other_2	def-np.the	?OLD	
,				
the				
wind	SBJ	def-np.the	?OLD	
ceased				
.			

--
# text = Those who were in the boat came and worshiped him, saying, \"You are truly the Son of God!\"
Those	SBJ	pron.pds	?OLD	
who	SBJ_3			
were				
in				
the				
boat	other_2	ne	?OLD	
came				
and				
worshiped				
him	OBJ_2	pron.pper	?OLD	
,				
saying				
,				
&quot;				
You	SBJ_3	pron.pper	?OLD	
are				
truly				
the				
Son	other_2	ne	?OLD	
of				
God	other_3	ne	?OLD	
!				
&quot;			

# text = When they had crossed over, they came to the land of Gennesaret.
When				
they	SBJ_2	pron.pper	?OLD	
had				
crossed				
over				
,				
they	SBJ	pron.pper	?OLD	
came				
to				
the				
land	other	def-np.poss	?OLD	
of				
Gennesaret	other_2	ne	?OLD	
.			

# text = When the people of that place recognized him, they sent into all that surrounding region, and brought to him all who were sick, and they begged him that they might just touch the fringe of his garment.
When				
the				
people	SBJ_2	def-np.poss	?OLD	
of				
that				
place	other_3	def-np.dem	?OLD	
recognized				
him	OBJ_2	pron.pper	?OLD	
,				
they	SBJ	pron.pper	?OLD	
sent				
into				
all				
that				
surrounding				
region	OBJ_2	indef-np.bare		
,				
and				
brought				
to				
him	other_3	pron.pper	?OLD	
all				
who	SBJ_4			
were				
sick				
,				
and				
they	SBJ_3	pron.pper	?OLD	
begged				
him	OBJ_3	pron.pper	?OLD	
that				
they	SBJ_4	pron.pper	?OLD	
might				
just				
touch				
the				
fringe	OBJ_4	def-np.poss	?OLD	
of				
his	other_6	pron.ppos	?OLD	
garment	other_5	def-np.poss	?OLD	
.			

# text = As many as touched it were made whole.
As				
many	SBJ			
as				
touched				
it	SBJ	pron.pper	?OLD	
were				
made				
whole				
.			

--
# text = Then Pharisees and scribes came to Jesus from Jerusalem, saying, "Why do your disciples disobey the tradition of the elders?
Then				
Pharisees	SBJ	indef-np.bare		
and				
scribes	other_2	indef-np.bare		
came				
to				
Jesus	other	ne	?OLD	
from				
Jerusalem	other	ne	?OLD	
,				
saying				
,				
&quot;				
Why				
do				
your	other_4	pron.ppos	?OLD	
disciples	SBJ_3	def-np.poss	?OLD	
disobey				
the				
tradition	OBJ_3	def-np.the	?OLD	
of				
the				
elders	other_4	def-np.the	?OLD	
?			

--
# text = For they don't wash their hands when they eat bread.\"
For				
they	SBJ	pron.pper	?OLD	
do				
n't				
wash				
their	other_2	pron.ppos	?OLD	
hands	OBJ	def-np.poss	?OLD	
when				
they	SBJ_2	pron.pper	?OLD	
eat				
bread	OBJ_2	indef-np.bare		
.				
&quot;			

--
# text = He answered them, \"Why do you also disobey the commandment of God because of your tradition?
He	SBJ	pron.pper	?OLD	
answered				
them	OBJ	pron.pper	?OLD	
,				
&quot;				
Why				
do				
you	SBJ_2	pron.pper	?OLD	
also				
disobey				
the				
commandment	OBJ_2	def-np.poss	?OLD	
of				
God	other_3	ne	?OLD	
because				
of				
your	other_3	pron.ppos	?OLD	
tradition	other_2	def-np.poss	?OLD	
?			

# text = For God commanded, 'Honor your father and your mother,' and, 'He who speaks evil of father or mother, let him be put to death.'
For				
God	SBJ_2	ne	?OLD	
commanded				
,				
'				
Honor				
your	other_2	pron.ppos	?OLD	
father	OBJ	def-np.poss	?OLD	
and				
your	other_3	pron.ppos	?OLD	
mother	other_2	def-np.poss	?OLD	
,				
'				
and				
,				
'				
He	SBJ_2	pron.pper	?OLD	
who	SBJ_4			
speaks				
evil	OBJ_4	indef-np.bare		
of				
father	other_5	indef-np.bare		
or				
mother	other_6	indef-np.bare		
,				
let				
him	OBJ_2	pron.pper	?OLD	
be				
put				
to				
death	other_3	indef-np.bare		
.				
'			

--
# text = But you say, 'Whoever may tell his father or his mother, \"Whatever help you might otherwise have gotten from me is a gift devoted to God,\" he shall not honor his father or mother.'
But				
you	SBJ	pron.pper	?OLD	
say				
,				
'				
Whoever	SBJ_2	pron.pint		
may				
tell				
his	other_3	pron.ppos	?OLD	
father	OBJ_2	def-np.poss	?OLD	
or				
his	other_4	pron.ppos	?OLD	
mother	other_3	def-np.poss	?OLD	
,				
&quot;				
Whatever	other_4	pron.pint		
help	SBJ_3	indef-np		
you	SBJ_5	pron.pper	?OLD	
might				
otherwise				
have				
gotten				
from				
me	other_5	pron.pper	?OLD	
is				
a				
gift	other_2	indef-np.a		
devoted				
to				
God	other_4	ne	?OLD	
,				
&quot;				
he	SBJ_2	pron.pper	?OLD	
shall				
not				
honor				
his	other_3	pron.ppos	?OLD	
father	OBJ_2	def-np.poss	?OLD	
or				
mother	other_3	indef-np.bare		
.				
'			

# text = You have made the commandment of God void because of your tradition.
You	SBJ	pron.pper	?OLD	
have				
made				
the				
commandment	OBJ	def-np.poss	?OLD	
of				
God	other_2	ne	?OLD	
void				
because				
of				
your	other_2	pron.ppos	?OLD	
tradition	other	def-np.poss	?OLD	
.			

# text = You hypocrites!
You	SBJ	pron.pper	?OLD	
hypocrites				
!			

# text = Well did Isaiah prophesy of you, saying, 'These people draw near to me with their mouth, and honor me with their lips; but their heart is far from me.
Well				
did				
Isaiah				
prophesy	SBJ	indef-np.bare		
of				
you	other_2	pron.pper	?OLD	
,				
saying				
,				
'				
These				
people	SBJ_2	def-np.dem	?OLD	
draw				
near				
to				
me	other_2	pron.pper	?OLD	
with				
their	other_3	pron.ppos	?OLD	
mouth	other_2	def-np.poss	?OLD	
,				
and				
honor				
me	OBJ_2	pron.pper	?OLD	
with				
their	other_3	pron.ppos	?OLD	
lips	other_2	def-np.poss	?OLD	
;				
but				
their	other_3	pron.ppos	?OLD	
heart	SBJ_2	def-np.poss	?OLD	
is				
far				
from				
me	other_2	pron.pper	?OLD	
.			

--
# text = And in vain do they worship me, teaching as doctrine rules made by men.'"
And				
in				
vain				
do				
they	SBJ	pron.pper	?OLD	
worship				
me	OBJ	pron.pper	?OLD	
,				
teaching				
as				
doctrine				
rules	OBJ_2	indef-np.quant		
made				
by				
men	other_4	indef-np.bare		
.				
'				
&quot;			

--
# text = He summoned the multitude, and said to them, "Hear, and understand.
He	SBJ	pron.pper	?OLD	
summoned				
the				
multitude	OBJ	def-np.the	?OLD	
,				
and				
said				
to				
them	other_2	pron.pper	?OLD	
,				
&quot;				
Hear	other_2	ne	?OLD	
,				
and				
understand				
.			

--
# text = That which enters into the mouth doesn't defile the man; but that which proceeds out of the mouth, this defiles the man."
That				
which	SBJ_2	pron.pint		
enters				
into				
the				
mouth	other_2	def-np.the	?OLD	
does				
n't				
defile				
the				
man	OBJ	def-np.the	?OLD	
;				
but				
that				
which	SBJ_3	pron.pint		
proceeds				
out				
of				
the				
mouth	other_3	def-np.the	?OLD	
,				
this	SBJ_2	pron.pds	?OLD	
defiles				
the				
man	OBJ_2	def-np.the	?OLD	
.				
&quot;			

--
# text = Then the disciples came, and said to him, "Do you know that the Pharisees were offended, when they heard this saying?"
Then				
the				
disciples	SBJ	def-np.the	?OLD	
came				
,				
and				
said				
to				
him	other_2	pron.pper	?OLD	
,				
&quot;				
Do				
you	SBJ_3	pron.pper	?OLD	
know				
that				
the				
Pharisees	SBJ_4	def-np.the	?OLD	
were				
offended				
,				
when				
they	SBJ_4	pron.pper	?OLD	
heard				
this	OBJ_4	pron.pds	?OLD	
saying				
?				
&quot;			

--
# text = But he answered, \"Every plant which my heavenly Father didn't plant will be uprooted.
But				
he	SBJ	pron.pper	?OLD	
answered				
,				
&quot;				
Every				
plant	SBJ_2	indef-np		
which	SBJ_4			
my	other_4	pron.ppos	?OLD	
heavenly				
Father				
did				
n't				
plant				
will				
be				
uprooted				
.			

# text = Leave them alone.
Leave				
