# text = One of Sherlock Holmes's defects—if, indeed, one may call it a defect—was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment.
we	SBJ	pron.pper	?OLD	
'll				
search				
the				
house	OBJ	def-np.the	?OLD	
and				
make				
sure				
.				
&quot;			

# text = The front door was open, so we rushed in and hurried from room to room to the amazement of a doddering old manservant, who met us in the passage.
The				
front				
door	SBJ	def-np.the	?OLD	
was				
open				
,				
so				
we	SBJ_2	pron.pper	?OLD	
rushed				
in				
and				
hurried				
from				
room	other_3	indef-np.bare		
to				
room	other_4	indef-np.bare		
to				
the				
amazement	other_5	def-np.the	?OLD	
of				
a				
doddering				
old				
manservant	other_6	indef-np.a		
,				
who	SBJ_8			
met				
us	OBJ_8	pron.pper	?OLD	
in				
the				
passage	other_8	def-np.the	?OLD	
.			

# text = There was no light save in the dining-room, but Holmes caught up the lamp and left no corner of the house unexplored.
There				
was				
no				
light	SBJ_2	indef-np.quant		
save				
in				
the				
dining				
_				
room	other_2	def-np.the	?OLD	
,				
but				
Holmes	SBJ_2	ne	?OLD	
caught				
up				
the				
lamp	OBJ_2	def-np.the	?OLD	
and				
left				
no				
corner	OBJ_3	indef-np.quant		
of				
the				
house	other_4	def-np.the	?OLD	
unexplored				
.			

# text = No sign could we see of the man whom we were chasing.
No				
sign	OBJ	indef-np.quant		
could				
we	SBJ	pron.pper	?OLD	
see				
of				
the				
man	other	def-np.the	?OLD	
whom	OBJ_3			
we	SBJ_3	pron.pper	?OLD	
were				
chasing				
.			

# text = On the upper floor, however, one of the bedroom doors was locked.
On				
the				
upper				
floor	other	def-np.the	?OLD	
,				
however				
,				
one	SBJ			
of				
the				
bedroom				
doors	other_2	def-np.the	?OLD	
was				
locked				
.			

--
# text = "There's someone in here," cried Lestrade.
&quot;				
There				
's				
someone	SBJ	pron.pind		
in				
here	other_2	pron.padv	?OLD	
,				
&quot;				
cried				
Lestrade	OBJ_2	ne	?OLD	
.			

--
# text = "I can hear a movement.
&quot;				
I	SBJ	pron.pper	?OLD	
can				
hear				
a				
movement	OBJ	indef-np.a		
.			

--
# text = Open this door!\"
Open				
this				
door	OBJ	def-np.dem	?OLD	
!				
&quot;			

# text = A faint moaning and rustling came from within.
A	SBJ			
fai				
nt				
moaning				
and				
rustling	other	indef-np.bare		
came				
from				
within	other_2	indef-np.bare		
.			

# text = Holmes struck the door just over the lock with the flat of his foot and it flew open.
Holmes				
struck				
the				
door	OBJ	def-np.the	?OLD	
just				
over				
the				
lock	other	def-np.the	?OLD	
with				
the				
flat	other_2	def-np.poss	?OLD	
of				
his	other_4	pron.ppos	?OLD	
foot	other_3	def-np.poss	?OLD	
and				
it	SBJ_2	pron.pper	?OLD	
flew				
open				
.			

# text = Pistol in hand, we all three rushed into the room.
Pistol				
in				
hand	other	indef-np.bare		
,				
we	OBJ	pron.pper	?OLD	
all				
three				
rushed				
into				
the				
room	other_3	def-np.the	?OLD	
.			

# text = But there was no sign within it of that desperate and defiant villain whom we expected to see.
But				
there				
was				
no				
sign	SBJ	def-np.poss	?OLD	
within				
it	other_2	pron.pper	?OLD	
of				
that				
desperate				
and				
defiant				
villain	other_2	def-np.dem	?OLD	
whom	OBJ_4			
we	SBJ_4	pron.pper	?OLD	
expected				
to				
see				
.			

# text = Instead we were faced by an object so strange and so unexpected that we stood for a moment staring at it in amazement.
Instead				
we	SBJ	pron.pper	?OLD	
were				
faced				
by				
an				
object	other	indef-np.a		
so				
strange				
and				
so				
unexpected				
that				
we	SBJ_2	pron.pper	?OLD	
stood				
for				
a				
moment	other_2	indef-np.a		
staring				
at				
it	other_4	pron.pper	?OLD	
in				
amazement	other_4	indef-np.bare		
.			

# text = The room had been fashioned into a small museum, and the walls were lined by a number of glass-topped cases full of that collection of butterflies and moths the formation of which had been the relaxation of this complex and dangerous man.
The				
room	SBJ	def-np.the	?OLD	
had				
been				
fashioned				
into				
a				
small				
museum	other	indef-np.a		
,				
and				
the				
walls	SBJ_2	def-np.the	?OLD	
were				
lined				
by				
a				
number	other_2	indef-np.a		
of				
glass				
_				
topped				
cases	other_3	indef-np.bare		
full				
of				
that				
collection	other_5	def-np.dem	?OLD	
of				
butterflies	other_6	indef-np.bare		
and				
moths	other_7	indef-np.bare		
the				
formation	other_5	def-np.the	?OLD	
of				
which	SBJ_7			
had				
been				
the				
relaxation	other_6	def-np.poss	?OLD	
of				
this				
complex	other_7	def-np.dem	?OLD	
and				
dangerous				
man	other_8	indef-np.bare		
.			

# text = In the centre of this room there was an upright beam, which had been placed at some period as a support for the old worm-eaten baulk of timber which spanned the roof.
In				
the				
centre	other	def-np.poss	?OLD	
of				
this				
room	other_2	def-np.dem	?OLD	
there				
was				
an				
upright				
beam	SBJ	indef-np.a		
,				
which	SBJ_3			
had				
been				
placed				
at				
some				
period	other_3	indef-np.quant		
as				
a				
support	other_3	indef-np.a		
for				
the				
old				
worm	other_4	def-np.the	?OLD	
-eaten				
baulk	OBJ_5	indef-np.bare		
of				
timber	other_6	indef-np.bare		
which	SBJ_8			
spanned				
the				
roof	OBJ_8	def-np.the	?OLD	
.			

# text = To this post a figure was tied, so swathed and muffled in the sheets which had been used to secure it that one could not for the moment tell whether it was that of a man or a woman.
To				
this				
post	other	def-np.dem	?OLD	
a				
figure	SBJ	indef-np.a		
was				
tied				
,				
so				
swathed				
and				
muffled				
in				
the				
sheets	other_3	def-np.the	?OLD	
which	SBJ_5			
had				
been				
used				
to				
secure				
it	OBJ_6	pron.pper	?OLD	
that				
one	SBJ_7	def-np.dem	?OLD	
could				
not				
for				
the				
moment	other_7	def-np.the	?OLD	
tell				
whether				
it	SBJ_8	pron.pper	?OLD	
was				
that	other_7	pron.pds	?OLD	
of				
a				
man	other_8	indef-np.a		
or				
a				
woman	other_8	indef-np.a		
.			

# text = One towel passed round the throat and was secured at the back of the pillar.
One				
towel	other	indef-np.quant		
passed				
round				
the				
throat	other_2	def-np.the	?OLD	
and				
was				
secured				
at				
the				
back	other_2	def-np.the	?OLD	
of				
the				
pillar	other_3	def-np.the	?OLD	
.			

# text = Another covered the lower part of the face, and over it two dark eyes—eyes full of grief and shame and a dreadful questioning—stared back at us.
Another	SBJ			
covered				
the				
lower				
part	OBJ	def-np.the	?OLD	
of				
the				
face	other_2	def-np.the	?OLD	
,				
and				
over				
it	other	pron.pper	?OLD	
two				
dark				
eyes				
—eyes	other_2	indef-np.bare		
full				
of				
grief	other_4	indef-np.bare		
and				
shame	other_5	indef-np.bare		
and				
a				
dreadful	other_5	indef-np.a		
questioning				
—stared				
back				
at				
us	other_8	pron.pper	?OLD	
.			

# text = In a minute we had torn off the gag, unswathed the bonds, and Mrs.
In				
a				
minute	other	indef-np.a		
we	SBJ	pron.pper	?OLD	
had				
torn				
off				
the				
gag	OBJ	def-np.the	?OLD	
,				
unswathed				
the				
bonds	OBJ_2	def-np.the	?OLD	
,				
and				
Mrs.	other	ne	?OLD

# text = Stapleton sank upon the floor in front of us.
Stapleton	SBJ	ne	?OLD	
sank				
upon				
the				
floor	other	def-np.the	?OLD	
in				
front	other	def-np.poss	?OLD	
of				
us	other_2	pron.pper	?OLD	
.			

# text = As her beautiful head fell upon her chest I saw the clear red weal of a whiplash across her neck.
As				
her	other_2	pron.ppos	?OLD	
beautiful				
head	SBJ	def-np.poss	?OLD	
fell				
upon				
her	other_2	pron.ppos	?OLD	
chest	other	def-np.poss	?OLD	
I	SBJ_2	pron.pper	?OLD	
saw				
the				
clear				
red				
weal	OBJ_2	def-np.the	?OLD	
of				
a				
whiplash	other_3	indef-np.a		
across				
her	other_5	pron.ppos	?OLD	
neck	other_4	def-np.poss	?OLD	
.			

--
# text = "The brute!" cried Holmes.
&quot;				
The				
brute	SBJ	def-np.the	?OLD	
!				
&quot;				
cried				
Holmes	OBJ	ne	?OLD	
.			

--
# text = "Here, Lestrade, your brandy-bottle!
&quot;				
Here	other	pron.padv	?OLD	
,				
Lestrade	other	ne	?OLD	
,				
your	other_2	pron.ppos	?OLD	
brandy				
_				
bottle	other	def-np.poss	?OLD	
!			

# text = Put her in the chair!
Put				
her	OBJ	pron.pper	?OLD	
in				
the				
chair	other	def-np.the	?OLD	
!			

--
# text = She has fainted from ill-usage and exhaustion."
She	SBJ	pron.pper	?OLD	
has				
fainted				
from				
ill				
_				
usage	other	indef-np.bare		
and				
exhaustion	other_2	indef-np.bare		
.				
&quot;			

# text = She opened her eyes again.
She	SBJ	pron.pper	?OLD	
opened				
her	OBJ	pron.pper	?OLD	
eyes	OBJ	indef-np.bare		
again				
.			

--
# text = "Is he safe?" she asked.
&quot;				
Is				
he	SBJ_2	pron.pper	?OLD	
safe				
?				
&quot;				
she	SBJ	pron.pper	?OLD	
asked				
.			

--
# text = \"Has he escaped?\"
&quot;				
Has				
he	SBJ	pron.pper	?OLD	
escaped				
?				
&quot;			

--
# text = "He cannot escape us, madam."
&quot;				
He	SBJ	pron.pper	?OLD	
can				
not				
escape				
us	OBJ	pron.pper	?OLD	
,				
madam	other_2	indef-np.bare		
.				
&quot;			

--
# text = "No, no, I did not mean my husband.
&quot;				
No				
,				
no				
,				
I	SBJ	pron.pper	?OLD	
did				
not				
mean				
my	other_2	pron.ppos	?OLD	
husband	OBJ	def-np.poss	?OLD	
.			

# text = Sir Henry?
Sir	other	ne	?OLD	
Henry				
?			

--
# text = Is he safe?"
Is				
he	SBJ	pron.pper	?OLD	
safe				
?				
&quot;			

--
# text = "Yes."
&quot;				
Yes				
.				
&quot;			

--
# text = "And the hound?"
&quot;				
And				
the				
hound	other	def-np.the	?OLD	
?				
&quot;			

--
# text = \"It is dead.\"
&quot;				
It	SBJ	pron.pper	?OLD	
is				
dead				
.				
&quot;			

# text = She gave a long sigh of satisfaction.
She	SBJ	pron.pper	?OLD	
gave				
a				
long				
sigh	OBJ	indef-np.a		
of				
satisfaction	other_2	indef-np.bare		
.			

--
# text = "Thank God!
&quot;				
Thank				
God	OBJ	ne	?OLD	
!			

# text = Thank God!
Thank				
God	OBJ	ne	?OLD	
!			

# text = Oh, this villain!
Oh				
,				
this				
villain	other	def-np.dem	?OLD	
!			

--
# text = See how he has treated me!"
See				
how				
he	SBJ_2	pron.pper	?OLD	
has				
treated				
me	OBJ_2	pron.pper	?OLD	
!				
&quot;			

# text = She shot her arms out from her sleeves, and we saw with horror that they were all mottled with bruises.
She	SBJ	pron.pper	?OLD	
shot				
her	other_2	pron.ppos	?OLD	
arms	OBJ	def-np.poss	?OLD	
out				
from				
her	other_2	pron.ppos	?OLD	
sleeves	other	def-np.poss	?OLD	
,				
and				
we	SBJ_2	pron.pper	?OLD	
saw				
with				
horror	other_2	indef-np.bare		
that				
they	SBJ_3	pron.pper	?OLD	
were				
all				
mottled				
with				
bruises	other_3	indef-np.bare		
.			

--
# text = "But this is nothing—nothing!
&quot;				
But				
this	SBJ	pron.pds	?OLD	
is				
nothing	other	pron	?OLD	
—nothing				
!			

# text = It is my mind and soul that he has tortured and defiled.
It	SBJ	pron.pper	?OLD	
is				
my	other	pron.ppos	?OLD	
mind	other	def-np.poss	?OLD	
and				
soul				
that				
he	SBJ_3	pron.pper	?OLD	
has				
tortured				
and				
defiled				
.			

--
# text = I could endure it all, ill-usage, solitude, a life of deception, everything, as long as I could still cling to the hope that I had his love, but now I know that in this also I have been his dupe and his tool.\"
I	SBJ	pron.pper	?OLD	
could				
endure				
it	OBJ	pron.pper	?OLD	
all				
,				
ill				
_				
usage	other_2	indef-np.bare		
,				
solitude	other_2	indef-np.bare		
,				
a				
life	other_2	indef-np.a		
of				
deception	other_3	indef-np.bare		
,				
everything	other_2	pron	?OLD	
,				
as				
long				
as				
I	SBJ_4	pron.pper	?OLD	
could				
still				
cling				
to				
the				
hope	other_4	def-np.the	?OLD	
that	OBJ_6			
I	SBJ_6	pron.pper	?OLD	
had				
his	other_7	pron.ppos	?OLD	
love	OBJ_6	def-np.poss	?OLD	
,				
but				
now				
I	SBJ_7	pron.pper	?OLD	
know				
that				
in				
this	other_8	pron.pds	?OLD	
also				
I	SBJ_8	pron.pper	?OLD	
have				
been				
his	other_8	pron.ppos	?OLD	
dupe	other_7	def-np.poss	?OLD	
and				
his	other_9	pron.ppos	?OLD	
tool	other_8	def-np.poss	?OLD	
.				
&quot;			

# text = She broke into passionate sobbing as she spoke.
She	SBJ	pron.pper	?OLD	
broke				
into				
passionate	other	indef-np.bare		
sobbing				
as				
she	SBJ_3	pron.pper	?OLD	
spoke				
.			

--
# text = \"You bear him no good will, madam,\" said Holmes.
&quot;				
You	SBJ_2	pron.pper	?OLD	
bear				
him	OBJ_2	pron.pper	?OLD	
no				
good				
will	other_2	indef-np.quant		
,				
madam	other_3	indef-np.bare		
,				
&quot;				
said				
Holmes	SBJ	ne	?OLD	
.			

--
# text = "Tell us then where we shall find him.
&quot;				
Tell				
us	OBJ	pron.pper	?OLD	
then				
where				
we	SBJ_2	pron.pper	?OLD	
shall				
find				
him	OBJ_2	pron.pper	?OLD	
.			

--
# text = If you have ever aided him in evil, help us now and so atone."
If				
you	SBJ_2	pron.pper	?OLD	
have				
ever				
aided				
him	OBJ_2	pron.pper	?OLD	
in				
evil	other_2	indef-np.bare		
,				
help				
us	OBJ	pron.pper	?OLD	
now				
and				
so				
atone				
.				
&quot;			

--
# text = \"There is but one place where he can have fled,\" she answered.
&quot;				
There				
is				
but				
one				
place	SBJ	indef-np.quant		
where				
he	SBJ_3	pron.pper	?OLD	
can				
have				
fled				
,				
&quot;				
she	SBJ_2	pron.pper	?OLD	
answered				
.			

--
# text = \"There is an old tin mine on an island in the heart of the mire.
&quot;				
There				
is				
an				
old				
tin	SBJ	indef-np.a		
mine	OBJ_2	pron	?OLD	
on				
an				
island	other_2	indef-np.a		
in				
the				
heart	other_3	def-np.the	?OLD	
of				
the				
mire	other_4	def-np.the	?OLD	
.			

# text = It was there that he kept his hound and there also he had made preparations so that he might have a refuge.
It	SBJ	pron.pper	?OLD	
was				
there	other	pron.padv	?OLD	
that				
he	SBJ_2	pron.pper	?OLD	
kept				
his	other_3	pron.ppos	?OLD	
hound	OBJ_2	def-np.poss	?OLD	
and				
there				
also				
he	SBJ_3	pron.pper	?OLD	
had				
made				
preparations	OBJ_3	indef-np.bare		
so				
that				
he	SBJ_4	pron.pper	?OLD	
might				
have				
a				
refuge	OBJ_4	indef-np.a		
.			

--
# text = That is where he would fly.\"
That	SBJ	pron.pds	?OLD	
is				
where	other	pron.pint		
he	SBJ_2	pron.pper	?OLD	
would				
fly				
.				
&quot;			

# text = The fog-bank lay like white wool against the window.
The				
fog				
_				
bank	SBJ	def-np.the	?OLD	
lay				
like				
white				
wool	other	indef-np.bare		
against				
the				
window	other_2	def-np.the	?OLD	
.			

# text = Holmes held the lamp towards it.
Holmes				
held				
the				
lamp	OBJ	def-np.the	?OLD	
towards				
it	other	pron.pper	?OLD	
.			

--
# text = "See," said he.
&quot;				
See				
,				
&quot;				
said				
he	SBJ	pron.pper	?OLD	
.			

--
# text = "No one could find his way into the Grimpen Mire to-night."
&quot;				
No				
one	SBJ	indef-np.quant		
could				
find				
his	other_2	pron.ppos	?OLD	
way	OBJ	def-np.poss	?OLD	
into				
the				
Grimpen				
Mire	other	ne	?OLD	
to				
_				
night	other	indef-np.bare		
.				
&quot;			

# text = She laughed and clapped her hands.
She	SBJ	pron.pper	?OLD	
laughed				
and				
clapped				
her	other_3	pron.ppos	?OLD	
hands	OBJ_2	def-np.poss	?OLD	
.			

# text = Her eyes and teeth gleamed with fierce merriment.
Her	other	pron.ppos	?OLD	
eyes	other	def-np.poss	?OLD	
and				
teeth	other	indef-np.bare		
gleamed				
with				
fierce				
merriment	other_2	indef-np.bare		
.			

--
# text = \"He may find his way in, but never out,\" she cried.
&quot;				
He	SBJ	pron.pper	?OLD	
may				
find				
his	other_2	pron.ppos	?OLD	
way	OBJ	def-np.poss	?OLD	
in				
,				
but				
never				
out				
,				
&quot;				
she	SBJ_2	pron.pper	?OLD	
cried				
.			

--
# text = "How can he see the guiding wands to-night?
&quot;				
How				
can				
he	SBJ	pron.pper	?OLD	
see				
the				
guiding	SBJ_2	def-np.the	?OLD	
wands				
to				
_				
night	other_2	indef-np.bare		
?			

# text = We planted them together, he and I, to mark the pathway through the mire.
We	SBJ	pron.pper	?OLD	
planted				
them	OBJ	pron.pper	?OLD	
together				
,				
he	other	pron.pper	?OLD	
and				
I	other_2	pron.pper	?OLD	
,				
to				
mark				
the				
pathway	OBJ_3	def-np.the	?OLD	
through				
the				
mire	other_3	def-np.the	?OLD	
.			

# text = Oh, if I could only have plucked them out to-day.
Oh				
,				
if				
I	SBJ	pron.pper	?OLD	
could				
only				
have				
plucked				
them	OBJ	pron.pper	?OLD	
out				
to				
_				
day	other	indef-np.bare		
.			

--
# text = Then indeed you would have had him at your mercy!\"
Then				
indeed				
you	SBJ	pron.pper	?OLD	
would				
have				
had				
him	OBJ	pron.pper	?OLD	
at				
your	other_2	pron.ppos	?OLD	
mercy	other	def-np.poss	?OLD	
!				
&quot;			

# text = It was evident to us that all pursuit was in vain until the fog had lifted.
It				
was				
evident				
to				
us	other	pron.pper	?OLD	
that				
all				
pursuit	SBJ_2	indef-np.a		
was				
in				
vain				
until				
the				
fog	other_2	def-np.the	?OLD	
had				
lifted				
.			

# text = Meanwhile we left Lestrade in possession of the house while Holmes and I went back with the baronet to Baskerville Hall.
Meanwhile				
we	SBJ	pron.pper	?OLD	
left				
Lestrade	OBJ	ne	?OLD	
in				
possession	other	indef-np.bare		
of				
the				
house	other_2	def-np.the	?OLD	
while				
Holmes	SBJ_2	ne	?OLD	
and				
I	other_3	pron.pper	?OLD	
went				
back				
with				
the				
baronet	other_2	def-np.the	?OLD	
to				
Baskerville				
Hall	other_3	ne	?OLD	
.			

# text = The story of the Stapletons could no longer be withheld from him, but he took the blow bravely when he learned the truth about the woman whom he had loved.
The				
story	SBJ	def-np.poss	?OLD	
of				
the				
Stapletons	other_2	ne	?OLD	
could				
no				
longer				
be				
withheld				
from				
him	other	pron.pper	?OLD	
,				
but				
he	SBJ_2	pron.pper	?OLD	
took				
the				
blow	OBJ_2	def-np.the	?OLD	
bravely				
when				
he	SBJ_3	pron.pper	?OLD	
learned				
the				
truth	OBJ_3	def-np.the	?OLD	
about				
the				
woman	other_4	def-np.the	?OLD	
whom	OBJ_6			
he	SBJ_6	pron.pper	?OLD	
had				
loved				
.			

# text = But the shock of the night's adventures had shattered his nerves, and before morning he lay delirious in a high fever, under the care of Dr. Mortimer.
But				
the				
shock	SBJ	def-np.poss	?OLD	
of				
the				
night	other_3	def-np.the	?OLD	
's				
adventures	other_2	def-np.poss	?OLD	
had				
shattered				
his	other_2	pron.ppos	?OLD	
nerves	OBJ	def-np.poss	?OLD	
,				
and				
before				
morning	other_2	indef-np.bare		
he	SBJ_2	pron.pper	?OLD	
lay				
delirious				
in				
a				
high				
fever	other_3	indef-np.a		
,				
under				
the				
care	other_3	def-np.poss	?OLD	
of				
Dr.	other_4	ne	?OLD	
Mortimer				
.			

# text = The two of them were destined to travel together round the world before Sir Henry had become once more the hale, hearty man that he had been before he became master of that ill-omened estate.
The				
two	SBJ	def-np.poss	?OLD	
of				
them	other_2	pron.pper	?OLD	
were				
destined				
to				
travel				
together				
round				
the				
world	other_2	def-np.the	?OLD	
before				
Sir	other_3	ne	?OLD	
Henry				
had				
become				
once				
more				
the				
hale				
,				
hearty				
man	other_2	def-np.the	?OLD	
that				
he	SBJ_5	pron.pper	?OLD	
had				
been				
before				
he	SBJ_4	pron.pper	?OLD	
became				
master	OBJ_4	def-np.poss	?OLD	
of				
that				
ill				
_				
omened				
estate	other_5	def-np.dem	?OLD	
.			

# text = And now I come rapidly to the conclusion of this singular narrative, in which I have tried to make the reader share those dark fears and vague surmises which clouded our lives so long and ended in so tragic a manner.
And				
now				
I	SBJ	pron.pper	?OLD	
come				
rapidly				
to				
the				
conclusion	other	def-np.poss	?OLD	
of				
this				
singular				
narrative	other_2	def-np.dem	?OLD	
,				
in				
which				
I	SBJ_2	pron.pper	?OLD	
have				
tried				
to				
make				
the				
reader				
share	OBJ_3	def-np.the	?OLD	
those				
dark				
fears	OBJ_3	def-np.dem	?OLD	
and				
vague				
surmises	other_4	indef-np.bare		
which	SBJ_6			
clouded				
our	other_7	pron.ppos	?OLD	
lives	OBJ_6	def-np.poss	?OLD	
so				
long				
and				
ended				
in				
so				
tragic				
a				
manner	OBJ_7	indef-np.a		
.			

# text = On the morning after the death of the hound the fog had lifted and we were guided by Mrs. Stapleton to the point where they had found a pathway through the bog.
On				
the				
morning	other	def-np.the	?OLD	
after				
the				
death	other_2	def-np.the	?OLD	
of				
the				
hound	other_3	def-np.the	?OLD	
the				
fog	SBJ	def-np.the	?OLD	
had				
lifted				
and				
we	SBJ_2	pron.pper	?OLD	
were				
guided				
by				
Mrs.	other_2	ne	?OLD	
Stapleton				
to				
the				
point	other_2	def-np.the	?OLD	
where				
they	SBJ_4	pron.pper	?OLD	
had				
found				
a				
pathway	OBJ_4	indef-np.a		
through				
the				
bog	other_4	def-np.the	?OLD	
.			

# text = It helped us to realize the horror of this woman's life when we saw the eagerness and joy with which she laid us on her husband's track.
It	SBJ	pron.pper	?OLD	
helped				
us	OBJ	pron.pper	?OLD	
to				
realize				
the				
horror	OBJ_2	def-np.poss	?OLD	
of				
this				
woman	other_4	def-np.dem	?OLD	
's				
life	other_3	def-np.poss	?OLD	
when				
we	SBJ_3	pron.pper	?OLD	
saw				
the				
eagerness	OBJ_3	def-np.the	?OLD	
and				
joy	other_4	indef-np.bare		
with				
which				
she	SBJ_4	pron.pper	?OLD	
laid				
us	OBJ_4	pron.pper	?OLD	
on				
her	other_6	pron.ppos	?OLD	
husband	other_5	def-np.poss	?OLD	
's				
track	other_4	def-np.poss	?OLD	
.			

# text = We left her standing upon the thin peninsula of firm, peaty soil which tapered out into the widespread bog.
We	SBJ	pron.pper	?OLD	
left				
her	OBJ	pron.pper	?OLD	
standing				
upon				
the				
thin				
peninsula	other_2	def-np.the	?OLD	
of				
firm	other_3	indef-np.bare		
,				
peaty				
soil	other_3	indef-np.bare		
which	SBJ_5			
tapered				
out				
into				
the				
widespread				
bog	other_5	def-np.the	?OLD	
.			

# text = From the end of it a small wand planted here and there showed where the path zigzagged from tuft to tuft of rushes among those green-scummed pits and foul quagmires which barred the way to the stranger.
From				
the				
end	other	def-np.poss	?OLD	
of				
it	other_2	pron.pper	?OLD	
a				
small				
wand	other	indef-np.a		
planted				
here				
and				
there				
showed				
where				
the				
path	SBJ_3	def-np.the	?OLD	
zigzagged				
from				
tuft	other_5	indef-np.bare		
to				
tuft	other_5	indef-np.bare		
of				
rushes	other_6	indef-np.bare		
among				
those				
green				
_				
scummed				
pits	other_4	def-np.dem	?OLD	
and				
foul				
quagmires	other_5	indef-np.bare		
which	SBJ_7			
barred				
the				
way	OBJ_7	def-np.the	?OLD	
to				
the				
stranger	other_7	def-np.the	?OLD	
.			

# text = Rank reeds and lush, slimy water-plants sent an odour of decay and a heavy miasmatic vapour onto our faces, while a false step plunged us more than once thigh-deep into the dark, quivering mire, which shook for yards in soft undulations around our feet.
Rank				
reeds	OBJ	indef-np.bare		
and				
lush				
,				
slimy				
water				
_				
plants	other_2	indef-np.bare		
sent				
an				
odour	OBJ_4	indef-np.a		
of				
decay	other_5	indef-np.bare		
and				
a				
heavy				
miasmatic				
vapour	other_5	indef-np.a		
onto				
our	other_7	pron.ppos	?OLD	
faces	other_6	def-np.poss	?OLD	
,				
while				
a				
false				
step	SBJ_2	indef-np.a		
plunged				
us	OBJ_2	pron.pper	?OLD	
more				
than				
once				
thigh				
_				
deep				
into				
the				
dark	other_5	def-np.the	?OLD	
,				
quivering				
mire	other_3	indef-np.bare		
,				
which	SBJ_5			
shook				
for				
yards	other_5	indef-np.bare		
in				
soft				
undulations	other_6	indef-np.bare		
around				
our	other_8	pron.ppos	?OLD	
feet	other_7	def-np.poss	?OLD	
.			

# text = Its tenacious grip plucked at our heels as we walked, and when we sank into it it was as if some malignant hand was tugging us down into those obscene depths, so grim and purposeful was the clutch in which it held us.
It	SBJ	pron.pper	?OLD	
s				
tenacious				
grip	other	indef-np.bare		
plucked				
at				
our	other_3	pron.ppos	?OLD	
heels	other_2	def-np.poss	?OLD	
as				
we	SBJ_2	pron.pper	?OLD	
walked				
,				
and				
when				
we	SBJ_3	pron.pper	?OLD	
sank				
into				
it	other_3	pron.pper	?OLD	
it	SBJ_2	pron.pper	?OLD	
was				
as				
if				
some				
malignant				
hand	SBJ_5	indef-np.quant		
was				
tugging				
us	OBJ_5	pron.pper	?OLD	
down				
into				
those				
obscene				
depths	other_5	def-np.dem	?OLD	
,				
so				
grim	SBJ_3			
and				
purposeful				
was				
the				
clutch	other_2	def-np.the	?OLD	
in				
which				
it	SBJ_4	pron.pper	?OLD	
held				
us	OBJ_4	pron.pper	?OLD	
.			

# text = Once only we saw a trace that someone had passed that perilous way before us.
Once				
only				
we	SBJ	pron.pper	?OLD	
saw				
a				
trace	OBJ	indef-np.a		
that				
someone	SBJ_3	pron.pind		
had				
passed				
that				
perilous				
way	OBJ_3	def-np.dem	?OLD	
before				
us	other_3	pron.pper	?OLD	
.			

# text = From amid a tuft of cotton grass which bore it up out of the slime some dark thing was projecting.
From				
amid				
a				
tuft	other	indef-np.a		
of				
cotton				
grass	other_2	indef-np.bare		
which	SBJ_4			
bore				
it	OBJ_4	pron.pper	?OLD	
up				
out				
of				
the				
slime	other_4	def-np.the	?OLD	
some				
dark				
thing	SBJ_6	indef-np.quant		
was				
projecting				
.			

# text = Holmes sank to his waist as he stepped from the path to seize it, and had we not been there to drag him out he could never have set his foot upon firm land again.
Holmes	SBJ	ne	?OLD	
sank				
to				
his	other_2	pron.ppos	?OLD	
waist	other	def-np.poss	?OLD	
as				
he	SBJ_2	pron.pper	?OLD	
stepped				
from				
the				
path	other_2	def-np.the	?OLD	
to				
seize				
it	OBJ_3	pron.pper	?OLD	
,				
and				
had				
we	SBJ_2	pron.pper	?OLD	
not				
been				
there	other	pron.padv	?OLD	
to				
drag				
him	OBJ_3	pron.pper	?OLD	
out				
he	SBJ_4	pron.pper	?OLD	
could				
never				
have				
set				
his	other_5	pron.ppos	?OLD	
foot	OBJ_4	def-np.poss	?OLD	
upon				
firm				
land	other_4	indef-np.bare		
again				
.			

# text = He held an old black boot in the air.
He	SBJ	pron.pper	?OLD	
held				
an				
old				
black				
boot	OBJ	indef-np.a		
in				
the				
air	other	def-np.the	?OLD	
.			

--
# text = \"Meyers, Toronto,\" was printed on the leather inside.
&quot;				
Meyers	SBJ	indef-np.bare		
,				
Toronto	other_2	ne	?OLD	
,				
&quot;				
was				
printed				
on				
the				
leather	other	def-np.the	?OLD	
inside				
.			

--
# text = \"It is worth a mud bath,\" said he.
&quot;				
It	SBJ_2	pron.pper	?OLD	
is				
worth				
a				
mud				
bath	OBJ_2	indef-np.a		
,				
&quot;				
said				
he	SBJ	pron.pper	?OLD	
.			

--
# text = \"It is our friend Sir Henry's missing boot.\"
&quot;				
It				
is				
our	other_3	pron.ppos	?OLD	
friend	other_2	def-np.poss	?OLD	
Sir	other_3	ne	?OLD	
Henry				
's				
missing				
boot	SBJ	def-np.poss	?OLD	
.				
&quot;			

--
# text = \"Thrown there by Stapleton in his flight.\"
&quot;				
Thrown				
there				
by				
Stapleton	other	ne	?OLD	
in				
his	other_3	pron.ppos	?OLD	
flight	other_2	def-np.poss	?OLD	
.				
&quot;			

--
# text = \"Exactly.
&quot;				
Exactly				
.			

# text = He retained it in his hand after using it to set the hound upon the track.
He	SBJ	pron.pper	?OLD	
retained				
