# text = Charlie Rose:				
Charlie					1	Charlie	_	
before					15	before	_	
we	SBJ_2	pron.pper	OLD		16	we	_	
started					17	started	_	
working					18	working	_	
on					19	on	_	
it	other_3	pron.pper	OLD		20	it	set_56	
,					21	,	_	
but					22	but	_	
it	SBJ_3	pron.pper	OLD		23	it	_	
was					24	was	_	
just					25	just	_	
really					26	really	_	
,					27	,	_	
how					28	how	_	
do					29	do	_	
we	SBJ_2	pron.pper	OLD		30	we	_	
get					31	get	_	
access					32	access	_	
points	OBJ_2	indef-np.bare			33	points	_	
up					34	up	_	
high					35	high	_	
,					36	,	_	
cheaply					37	cheaply	_	
?				38	_	_
		
# text = You normally have to use satellites and it takes a long time to launch them.	
You	SBJ	pron.pper	OLD		1	You	_	
normally					2	normally	_	
have					3	have	_	
to					4	to	_	
use					5	use	_	
satellites	OBJ_2	indef-np.bare			6	satellites	set_57	
and					7	and	_	
it	SBJ_2	pron.pper	OLD		8	it	_	
takes					9	takes	_	
a					10	a	_	
long					11	long	_	
time	OBJ_2	indef-np.a			12	time	_	
to					13	to	_	
launch					14	launch	_	
them	OBJ_3	pron.pper	OLD		15	them	set_57	
.				16	.	_
		
# text = But you saw there how easy it is to launch a balloon and get it up, and actually again, it's the power of the Internet, I did a search on it, and I found, 30, 40 years ago, someone had put up a balloon and it had gone around the Earth multiple times.	
But					1	But	_	
you	SBJ	pron.pper	OLD		2	you	_	
saw					3	saw	_	
there					4	there	_	
how					5	how	_	
easy					6	easy	_	
it					7	it	_	
is					8	is	set_159	
to					9	to	_	
launch					10	launch	_	
a					11	a	_	
balloon	OBJ_3	indef-np.a			12	balloon	set_58	
and					13	and	_	
get					14	get	_	
it	OBJ_4	pron.pper	OLD		15	it	set_58	
up					16	up	_	
,					17	,	_	
and					18	and	_	
actually					19	actually	_	
again					20	again	_	
,					21	,	_	
it	SBJ_2	pron.pper	OLD		22	it	_	
's					23	's	_	
the					24	the	_	
power	other	def-np.the	OLD		25	power	_	
of					26	of	_	
the					27	the	_	
Internet	other_2	def-np.the	OLD		28	Internet	_	
,					29	,	_	
I	SBJ_2	pron.pper	OLD		30	I	_	
did					31	did	_	
a					32	a	_	
search	OBJ_2	indef-np.a			33	search	_	
on					34	on	_	
it	other_2	pron.pper	OLD		35	it	set_159	
,					36	,	_	
and					37	and	_	
I	SBJ_2	pron.pper	OLD		38	I	_	
found					39	found	_	
,					40	,	_	
30					41	30	_	
,					42	,	_	
40					43	40	_	
years	other_3	indef-np.quant			44	years	_	
ago					45	ago	_	
,					46	,	_	
someone	SBJ_2	pron.pind			47	someone	_	
had					48	had	_	
put					49	put	set_160	
up					50	up	_	
a					51	a	_	
balloon	OBJ_2	indef-np.a			52	balloon	set_59	
and					53	and	_	
it	SBJ_2	pron.pper	OLD		54	it	set_59	
had					55	had	_	
gone					56	gone	_	
around					57	around	_	
the					58	the	_	
Earth	other_2	ne	OLD		59	Earth	_	
multiple					60	multiple	_	
times	other_2	indef-np.bare			61	times	_	
.				62	.	_
		
# text = And I thought, why can't we do that today?	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
thought					3	thought	set_161	
,					4	,	_	
why					5	why	_	
ca					6	ca	_	
n't					7	n't	_	
we					8	we	_	
do					9	do	_	
that					10	that	set_160	
today	other_2	indef-np.bare			11	today	_	
?				12	_	_
		
# text = And that's how this project got going.	
And					1	And	_	
that	SBJ	pron.pds	OLD		2	that	set_161	
's					3	's	_	
how					4	how	_	
this					5	this	_	
project	SBJ_2	def-np.dem	OLD		6	project	_	
got					7	got	_	
going					8	going	_	
.				9	.	_
		
# text = CR: But are you at the mercy of the wind?	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
But					3	But	_	
are					4	are	_	
you	SBJ_2	pron.pper	OLD		5	you	_	
at					6	at	_	
the					7	the	_	
mercy	other	def-np.the	OLD		8	mercy	_	
of					9	of	_	
the					10	the	_	
wind	other_2	def-np.the	OLD		11	wind	_	
?				12	_	_
		
# text = LP: Yeah, but it turns out, we did some weather simulations which probably hadn't really been done before, and if you control the altitude of the balloons, which you can do by pumping air into them and other ways, you can actually control roughly where they go, and so I think we can build a worldwide mesh of these balloons that can cover the whole planet.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
but					5	but	_	
it	SBJ_2	pron.pper	OLD		6	it	_	
turns					7	turns	_	
out					8	out	_	
,					9	,	_	
we	SBJ_3	pron.pper	OLD		10	we	_	
did					11	did	_	
some					12	some	_	
weather					13	weather	_	
simulations	OBJ_3	indef-np.quant			14	simulations	_	
which	SBJ_5				15	which	_	
probably					16	probably	_	
had					17	had	_	
n't					18	n't	_	
really					19	really	_	
been					20	been	_	
done					21	done	_	
before					22	before	_	
,					23	,	_	
and					24	and	_	
if					25	if	_	
you	SBJ_4	pron.pper	OLD		26	you	_	
control					27	control	_	
the					28	the	_	
altitude	OBJ_4	def-np.the	OLD		29	altitude	_	
of					30	of	_	
the					31	the	_	
balloons	other_5	def-np.the	OLD		32	balloons	set_162	
,					33	,	_	
which	OBJ_7				34	which	_	
you	SBJ_7	pron.pper	OLD		35	you	_	
can					36	can	_	
do					37	do	_	
by					38	by	_	
pumping					39	pumping	_	
air	OBJ_8	indef-np.bare			40	air	_	
into					41	into	_	
them	other_8	pron.pper	OLD		42	them	set_162	
and					43	and	_	
other					44	other	_	
ways	other_8	indef-np.bare			45	ways	_	
,					46	,	_	
you	SBJ_3	pron.pper	OLD		47	you	_	
can					48	can	_	
actually					49	actually	_	
control					50	control	_	
roughly					51	roughly	_	
where					52	where	_	
they	SBJ_4	pron.pper	OLD		53	they	set_162	
go					54	go	_	
,					55	,	_	
and					56	and	_	
so					57	so	_	
I	SBJ_5	pron.pper	OLD		58	I	_	
think					59	think	_	
we	SBJ_6	pron.pper	OLD		60	we	_	
can					61	can	_	
build					62	build	_	
a					63	a	_	
worldwide					64	worldwide	_	
mesh	OBJ_6	def-np.poss	OLD		65	mesh	_	
of					66	of	_	
these					67	these	_	
balloons	other_7	def-np.dem	OLD		68	balloons	set_162	
that	SBJ_7				69	that	_	
can					70	can	_	
cover					71	cover	_	
the					72	the	_	
whole					73	whole	_	
planet	OBJ_7	def-np.the	OLD		74	planet	_	
.				75	.	_
		
# text = CR: Before I talk about the future and transportation, where you've been a nerd for a while, and this fascination you have with transportation and automated cars and bicycles, let me talk a bit about what's been the subject here earlier with Edward Snowden.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
Before					3	Before	_	
I	SBJ_2	pron.pper	OLD		4	I	_	
talk					5	talk	_	
about					6	about	_	
the					7	the	_	
future	other_2	def-np.the	OLD		8	future	_	
and					9	and	_	
transportation	other_3	indef-np.bare			10	transportation	_	
,					11	,	_	
where					12	where	_	
you	SBJ_3	pron.pper	OLD		13	you	_	
've					14	've	_	
been					15	been	_	
a					16	a	_	
nerd	other_2	indef-np.a			17	nerd	_	
for					18	for	_	
a					19	a	_	
while	other_3	indef-np.a			20	while	_	
,					21	,	_	
and					22	and	_	
this					23	this	_	
fascination	SBJ_3	def-np.dem	OLD		24	fascination	_	
you	SBJ_5	pron.pper	OLD		25	you	_	
have					26	have	_	
with					27	with	_	
transportation					28	transportation	_	
and					29	and	_	
automated					30	automated	_	
cars	other_5	indef-np.bare			31	cars	_	
and					32	and	_	
bicycles	other_6	indef-np.bare			33	bicycles	_	
,					34	,	_	
let					35	let	_	
me	OBJ_3	pron.pper	OLD		36	me	_	
talk					37	talk	_	
a					38	a	_	
bit	OBJ_4	indef-np.a			39	bit	_	
about					40	about	_	
what	SBJ_6	pron.pint			41	what	_	
's					42	's	_	
been					43	been	_	
the					44	the	_	
subject	other_5	def-np.the	OLD		45	subject	set_62	
here					46	here	_	
earlier					47	earlier	_	
with					48	with	_	
Edward					49	Edward	_	
Snowden	other_6	ne	OLD		50	Snowden	_	
.				51	.	_
		
# text = It is security and privacy.	
It	SBJ	pron.pper	OLD		1	It	set_62	
is					2	is	_	
security	other	indef-np.bare			3	security	set_63	
and					4	and	_	
privacy	other	indef-np.bare			5	privacy	_	
.				6	.	_
		
# text = You have to have been thinking about that.	
You	SBJ	pron.pper	OLD		1	You	_	
have					2	have	_	
to					3	to	_	
have					4	have	_	
been					5	been	_	
thinking					6	thinking	_	
about					7	about	_	
that	other_2	pron.pds	OLD		8	that	set_63	
.				9	.	_
		
# text = LP: Yeah, absolutely.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
absolutely					5	absolutely	_	
.				6	.	_
		
# text = I saw the picture of Sergey with Edward Snowden yesterday.	
I	SBJ	pron.pper	OLD					
saw					2	saw	_	
the								
picture	OBJ	def-np.poss	OLD					
of								
Sergey	other_2	ne	OLD					
with					13	with	set_64	
Edward	other_2	ne	OLD					
Snowden					15	Snowden	set_64	
yesterday	other	indef-np.bare						
.							
	
# text = Some of you may have seen it.				
Some	SBJ	def-np.poss	OLD		1	Some	_	
of					2	of	_	
you	other_2	pron.pper	OLD		3	you	_	
may					4	may	_	
have					5	have	_	
seen					6	seen	_	
it	OBJ	pron.pper	OLD		7	it	set_64	
.				8	.	_
		
# text = But I think, for me, I guess, privacy and security are a really important thing.	
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
think					3	think	_	
,					4	,	_	
for					5	for	_	
me	other	pron.pper	OLD		6	me	_	
,					7	,	_	
I	SBJ_2	pron.pper	OLD		8	I	_	
guess					9	guess	_	
,					10	,	_	
privacy	SBJ_3	indef-np.bare			11	privacy	set_65	
and					12	and	_	
security	other_4	indef-np.bare			13	security	_	
are					14	are	_	
a					15	a	_	
really					16	really	_	
important					17	important	_	
thing	other_2	indef-np.a			18	thing	_	
.				19	.	_
		
# text = We think about it in terms of both things, and I think you can't have privacy without security, so let me just talk about security first, because you asked about Snowden and all of that, and then I'll say a little bit about privacy.	
We	SBJ	pron.pper	OLD		1	We	_	
think					2	think	_	
about					3	about	_	
it	other	pron.pper	OLD		4	it	set_65	
in					5	in	_	
terms	other	indef-np.bare			6	terms	_	
of					7	of	_	
both					8	both	_	
things	other_2	def-np.quant	OLD		9	things	_	
,					10	,	_	
and					11	and	_	
I	SBJ_2	pron.pper	OLD		12	I	_	
think					13	think	_	
you	SBJ_3	pron.pper	OLD		14	you	_	
ca					15	ca	_	
n't					16	n't	_	
have					17	have	_	
privacy	OBJ_3	indef-np.bare			18	privacy	_	
without					19	without	_	
security	other_4	indef-np.bare			20	security	_	
,					21	,	_	
so					22	so	_	
let					23	let	_	
me	OBJ_2	pron.pper	OLD		24	me	_	
just					25	just	_	
talk					26	talk	_	
about					27	about	_	
security	other_3	indef-np.bare			28	security	_	
first					29	first	_	
,					30	,	_	
because					31	because	_	
you	SBJ_4	pron.pper	OLD		32	you	_	
asked					33	asked	_	
about					34	about	_	
Snowden	other_4	ne	OLD		35	Snowden	_	
and					36	and	_	
all					37	all	_	
of					38	of	_	
that	other_5	pron.pds	OLD		39	that	_	
,					40	,	_	
and					41	and	_	
then					42	then	_	
I	SBJ_5	pron.pper	OLD		43	I	_	
'll					44	'll	_	
say					45	say	_	
a					46	a	_	
little					47	little	_	
bit	OBJ_5	indef-np.a			48	bit	_	
about					49	about	_	
privacy	other_6	indef-np.bare			50	privacy	_	
.				51	.	_
		
# text = I think for me, it's tremendously disappointing that the government secretly did all this stuff and didn't tell us.	
I	SBJ	pron.pper	OLD		1	I	_	
think					2	think	_	
for					3	for	_	
me	other	pron.pper	OLD		4	me	_	
,					5	,	_	
it	SBJ_2	pron.pper	OLD		6	it	_	
's					7	's	_	
tremendously					8	tremendously	_	
disappointing					9	disappointing	_	
that					10	that	_	
the					11	the	_	
government	SBJ_3	def-np.the	OLD		12	government	_	
secretly					13	secretly	_	
did					14	did	_	
all					15	all	_	
this					16	this	_	
stuff	OBJ_3	def-np.dem	OLD		17	stuff	_	
and					18	and	_	
did					19	did	_	
n't					20	n't	_	
tell					21	tell	_	
us	OBJ_4	pron.pper	OLD		22	us	_	
.				23	.	_
		
# text = I don't think we can have a democracy if we're having to protect you and our users from the government for stuff that we've never had a conversation about.	
I	SBJ	pron.pper	OLD		1	I	_	
do					2	do	_	
n't					3	n't	_	
think					4	think	_	
we	SBJ_2	pron.pper	OLD		5	we	_	
can					6	can	_	
have					7	have	_	
a					8	a	_	
democracy	OBJ_2	indef-np.a			9	democracy	_	
if					10	if	_	
we	SBJ_3	pron.pper	OLD		11	we	_	
're					12	're	_	
having					13	having	_	
to					14	to	_	
protect					15	protect	_	
you	OBJ_4	pron.pper	OLD		16	you	_	
and					17	and	_	
our	other_4	pron.ppos	OLD		18	our	_	
users	other_3	def-np.poss	OLD		19	users	_	
from					20	from	_	
the					21	the	_	
government	other_4	def-np.the	OLD		22	government	set_66	
for					23	for	_	
stuff	other_4	indef-np.bare			24	stuff	_	
that					25	that	_	
we	SBJ_5	pron.pper	OLD		26	we	_	
've					27	've	_	
never					28	never	_	
had					29	had	_	
a					30	a	_	
conversation	OBJ_5	indef-np.a			31	conversation	_	
about					32	about	_	
.				33	.	_
		
# text = And I don't mean we have to know what the particular terrorist attack is they're worried about protecting us from, but we do need to know what the parameters of it is, what kind of surveillance the government's going to do and how and why, and I think we haven't had that conversation.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
do					3	do	_	
n't					4	n't	_	
mean					5	mean	_	
we	SBJ_2	pron.pper	OLD		6	we	_	
have					7	have	_	
to					8	to	_	
know					9	know	_	
what	other_3	pron.pint			10	what	_	
the					11	the	_	
particular					12	particular	_	
terrorist					13	terrorist	_	
attack	SBJ_4	def-np.the	OLD		14	attack	set_164	
is					15	is	_	
they	SBJ_5	pron.pper	OLD		16	they	set_66	
're					17	're	_	
worried					18	worried	_	
about					19	about	_	
protecting					20	protecting	_	
us	OBJ_6	pron.pper	OLD		21	us	_	
from					22	from	_	
,					23	,	_	
but					24	but	_	
we	SBJ_2	pron.pper	OLD		25	we	_	
do					26	do	_	
need					27	need	_	
to					28	to	_	
know					29	know	_	
what	other_3	pron.pint			30	what	_	
the					31	the	_	
parameters	SBJ_4	def-np.poss	OLD		32	parameters	_	
of					33	of	_	
it	other_5	pron.pper	OLD		34	it	set_164	
is					35	is	_	
,					36	,	_	
what	other_6	pron.pint			37	what	_	
kind	OBJ_5	indef-np			38	kind	set_163	
of					39	of	_	
surveillance	other_6	indef-np.bare			40	surveillance	_	
the					41	the	_	
government	SBJ_5	def-np.the	OLD		42	government	_	
's					43	's	_	
going					44	going	_	
to					45	to	_	
do					46	do	_	
and					47	and	_	
how	other_6	pron.pint			48	how	_	
and					49	and	_	
why	other_7	pron.pint			50	why	_	
,					51	,	_	
and					52	and	_	
I	SBJ_8	pron.pper	OLD		53	I	_	
think					54	think	_	
we	SBJ_9	pron.pper	OLD		55	we	_	
have					56	have	_	
n't					57	n't	_	
had					58	had	_	
that					59	that	_	
conversation	OBJ_9	def-np.dem	OLD		60	conversation	_	
.				61	.	_
		
# text = So I think the government's actually done itself a tremendous disservice by doing all that in secret.	
So					1	So	_	
I	SBJ	pron.pper	OLD		2	I	_	
think					3	think	_	
the					4	the	_	
government	other_2	def-np.the	OLD		5	government	_	
's					6	's	_	
actually					7	actually	_	
done					8	done	_	
itself	OBJ_2				9	itself	_	
a					10	a	_	
tremendous					11	tremendous	_	
disservice	OBJ_2	indef-np.a			12	disservice	_	
by					13	by	_	
doing					14	doing	_	
all	OBJ_3				15	all	_	
that	OBJ_5				16	that	set_163	
in					17	in	_	
secret	other_4	indef-np.bare			18	secret	_	
.				19	.	_
		
# text = CR: Never coming to Google to ask for anything.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
Never					3	Never	_	
coming					4	coming	_	
to					5	to	_	
Google	other_2	ne	OLD		6	Google	set_215	
to					7	to	_	
ask					8	ask	_	
for					9	for	_	
anything	other_3	pron	OLD		10	anything	_	
.				11	.	_
		
# text = LP: Not Google, but the public.	
LP	other	indef-np.bare			1	LP	_	
:					2	:	_	
Not					3	Not	_	
Google	other	ne	OLD		4	Google	_	
,					5	,	_	
but					6	but	_	
the					7	the	_	
public	other_2	def-np.the	OLD		8	public	_	
.				9	.	_
		
# text = I think we need to have a debate about that, or we can't have a functioning democracy.	
I	SBJ	pron.pper	OLD		1	I	_	
think					2	think	_	
we	SBJ_2	pron.pper	OLD		3	we	_	
need					4	need	_	
to					5	to	_	
have					6	have	_	
a					7	a	_	
debate	OBJ_3	indef-np.a			8	debate	_	
about					9	about	_	
that	other_4	pron.pds	OLD		10	that	set_163	
,					11	,	_	
or					12	or	_	
we	SBJ_2	pron.pper	OLD		13	we	_	
ca					14	ca	_	
n't					15	n't	_	
have					16	have	_	
a					17	a	_	
functioning					18	functioning	_	
democracy	OBJ_2	indef-np.a			19	democracy	set_67	
.				20	.	_
		
# text = It's just not possible.	
It	SBJ	pron.pper	OLD		1	It	set_67	
's					2	's	_	
just					3	just	_	
not					4	not	_	
possible					5	possible	_	
.				6	.	_
		
# text = So I'm sad that Google's in the position of protecting you and our users doing secret thing that nobody knows about.	
So					1	So	_	
I	SBJ	pron.pper	OLD		2	I	_	
'm					3	'm	_	
sad					4	sad	_	
that					5	that	_	
Google	other_2	ne	OLD		6	Google	_	
's					7	's	_	
in					8	in	_	
the					9	the	_	
position	other	def-np.poss	OLD		10	position	set_166	
of					11	of	_	
protecting					12	protecting	_	
you	OBJ_3	pron.pper	OLD		13	you	_	
and								
our	other_4	pron.ppos	OLD					
users	SBJ_3	def-np.poss	OLD					
doing					17	doing	_	
secret								
thing	OBJ_3	indef-np.bare						
that	OBJ_5							
nobody	SBJ_5	pron	OLD					
knows								
about								
.				24	.	_
		
# text = It doesn't make any sense.	
It	SBJ	pron.pper	OLD		1	It	set_166	
does					2	does	_	
n't					3	n't	_	
make					4	make	_	
any					5	any	_	
sense	OBJ	indef-np.a			6	sense	_	
.				7	.	_
		
# text = CR: Yeah.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
Yeah					3	Yeah	_	
.				4	.	_
		
# text = And then there's a privacy side of it.	
And								
then								
there								
's					4	's	_	
a								
privacy								
side	SBJ	def-np.poss	OLD					
of								
it	other_2	pron.pper	OLD					
.							
	
# text = LP: Yes.				
LP	other	indef-np.bare			1	LP	_	
:					2	:	_	
Yes					3	Yes	_	
.				4	.	_
		
# text = The privacy side, I think it's -- the world is changing.	
The								
privacy								
side	SBJ	def-np.the	OLD					
,								
I	SBJ	pron.pper	OLD					
think					10	think	_	
it	SBJ_2	pron.pper	OLD					
's								
_								
the								
world	SBJ_2	def-np.the	OLD					
is								
changing								
.							
	
# text = You carry a phone.				
You	SBJ	pron.pper	OLD		1	You	_	
carry					2	carry	_	
a					3	a	_	
phone	OBJ	indef-np.a			4	phone	set_69	
.				5	.	_
		
# text = It knows where you are.	
It	SBJ	pron.pper	OLD					
knows					2	knows	_	
where								
you	SBJ_2	pron.pper	OLD					
are								
.							
	
# text = There's so much more information about you, and that's an important thing, and it makes sense why people are asking difficult questions.				
There					1	There	_	
's					2	's	set_167	
so					3	so	_	
much					4	much	_	
more					5	more	_	
information	SBJ	indef-np.bare			6	information	_	
about					7	about	_	
you	other_2	pron.pper	OLD		8	you	_	
,					9	,	_	
and					10	and	_	
that	SBJ_2	pron.pds	OLD		11	that	set_167	
's					12	's	_	
an					13	an	_	
important					14	important	_	
thing	other	indef-np.a			15	thing	_	
,					16	,	_	
and					17	and	_	
it	SBJ_2	pron.pper	OLD		18	it	_	
makes					19	makes	_	
sense	OBJ_2	indef-np.bare			20	sense	_	
why					21	why	_	
people	SBJ_3	indef-np.bare			22	people	_	
are					23	are	_	
asking					24	asking	_	
difficult					25	difficult	_	
questions	OBJ_3	indef-np.bare			26	questions	_	
.				27	.	_
		
# text = We spend a lot of time thinking about this and what the issues are.	
We	SBJ	pron.pper	OLD		1	We	_	
spend					2	spend	_	
a					3	a	_	
lot	OBJ	indef-np.a			4	lot	_	
of					5	of	_	
time	other_2	indef-np.bare			6	time	_	
thinking					7	thinking	_	
about					8	about	_	
this	other_2	pron.pds	OLD		9	this	set_167	
and					10	and	_	
what	other_3	pron.pint			11	what	_	
the					12	the	_	
issues	SBJ_5	def-np.the	OLD		13	issues	_	
are					14	are	_	
.				15	.	_
		
# text = I'm a little bit -- I think the main thing that we need to do is just provide people choice, show them what data's being collected -- search history, location data.	
I	SBJ	pron.pper	OLD		1	I	_	
'm					2	'm	_	
a					3	a	_	
little					4	little	_	
bit	other	indef-np.a			5	bit	_	
_					6	_	_	
I	SBJ_2	pron.pper	OLD		7	I	_	
think					8	think	_	
the					9	the	_	
main					10	main	_	
thing	OBJ_2	def-np.the	OLD		11	thing	set_168	
that	OBJ_4				12	that	set_168	
we	SBJ_4	pron.pper	OLD		13	we	_	
need					14	need	_	
to					15	to	_	
do					16	do	_	
is					17	is	_	
just					18	just	_	
provide					19	provide	set_169	
people	OBJ_3	indef-np.bare			20	people	set_72	
choice	OBJ_2	indef-np.bare			21	choice	_	
,					22	,	_	
show					23	show	set_169	
them	OBJ_2	pron.pper	OLD		24	them	set_72	
what	other_4	pron.pint			25	what	_	
data	other_3	indef-np			26	data	set_169	
's					27	's	_	
being					28	being	_	
collected					29	collected	set_169	
_					30	_	_	
search	other_3	pron.pint			31	search	_	
history	OBJ_2	def-np.poss	OLD		32	history	_	
,					33	,	_	
location					34	location	_	
data	other_3	indef-np.bare			35	data	_	
.				36	.	_
		
# text = We're excited about incognito mode in Chrome, and doing that in more ways, just giving people more choice and more awareness of what's going on.	
We	SBJ	pron.pper	OLD		1	We	_	
're					2	're	_	
excited					3	excited	_	
about					4	about	_	
incognito					5	incognito	_	
mode	other	indef-np.bare			6	mode	_	
in					7	in	_	
Chrome	other_2	ne	OLD		8	Chrome	_	
,					9	,	_	
and					10	and	_	
doing					11	doing	_	
that	OBJ_2	pron.pds	OLD		12	that	set_169	
in					13	in	_	
more					14	more	_	
ways	other_2	indef-np.bare			15	ways	_	
,					16	,	_	
just					17	just	_	
giving					18	giving	set_171	
people	OBJ_2	indef-np.bare			19	people	_	
more					20	more	_	
choice	OBJ_2	indef-np.bare			21	choice	_	
and					22	and	_	
more					23	more	_	
awareness	other_3	indef-np.bare			24	awareness	_	
of					25	of	_	
what	other_3	pron.pint			26	what	_	
's					27	's	_	
going					28	going	_	
on					29	on	_	
.				30	.	_
		
# text = I also think it's very easy.	
I	SBJ	pron.pper	OLD		1	I	_	
also					2	also	_	
think					3	think	_	
it	SBJ_2	pron.pper	OLD		4	it	set_171	
's					5	's	_	
very					6	very	_	
easy					7	easy	_	
.				8	.	_
		
# text = What I'm worried is that we throw out the baby with the bathwater.	
What	SBJ	pron.pint			1	What	_	
I	SBJ_3	pron.pper	OLD		2	I	_	
'm					3	'm	_	
worried					4	worried	_	
is					5	is	_	
that					6	that	_	
we	SBJ_2	pron.pper	OLD		7	we	_	
throw					8	throw	_	
out					9	out	_	
the					10	the	_	
baby	OBJ_2	def-np.the	OLD		11	baby	_	
with					12	with	_	
the					13	the	_	
bathwater	other_3	def-np.the	OLD		14	bathwater	_	
.				15	.	_
		
# text = And I look at, on your show, actually, I kind of lost my voice, and I haven't gotten it back.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
look					3	look	_	
at					4	at	_	
,					5	,	_	
on					6	on	_	
your	other_2	pron.ppos	OLD		7	your	_	
show	other	def-np.poss	OLD		8	show	_	
,					9	,	_	
actually					10	actually	_	
,					11	,	_	
I	SBJ_2	pron.pper	OLD		12	I	_	
kind	SBJ_2	indef-np.bare			13	kind	_	
of					14	of	_	
lost					15	lost	_	
my	other_3	pron.ppos	OLD		16	my	_	
voice	OBJ_2	def-np.poss	OLD		17	voice	set_74	
,					18	,	_	
and					19	and	_	
I	SBJ_3	pron.pper	OLD		20	I	_	
have					21	have	_	
n't					22	n't	_	
gotten					23	gotten	_	
it	OBJ_3	pron.pper	OLD		24	it	set_74	
back					25	back	_	
.				26	.	_
		
# text = I'm hoping that by talking to you I'm going to get it back.	
I	SBJ	pron.pper	OLD		1	I	_	
'm					2	'm	_	
hoping					3	hoping	_	
that					4	that	_	
by					5	by	_	
talking					6	talking	_	
to					7	to	_	
you	other_3	pron.pper	OLD		8	you	_	
I	SBJ_2	pron.pper	OLD		9	I	_	
'm					10	'm	_	
going					11	going	_	
to					12	to	_	
get					13	get	_	
it	OBJ_3	pron.pper	OLD		14	it	set_74	
back					15	back	_	
.				16	.	_
		
# text = CR: If I could do anything, I would do that.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
If					3	If	_	
I	SBJ_3	pron.pper	OLD		4	I	_	
could					5	could	_	
do					6	do	_	
anything	OBJ_3	pron	OLD		7	anything	_	
,					8	,	_	
I	SBJ_2	pron.pper	OLD		9	I	_	
would					10	would	_	
do					11	do	_	
that	OBJ_2	pron.pds	OLD		12	that	set_171	
.				13	.	_
		
# text = LP: All right.	
LP	other	indef-np.bare			1	LP	_	
:					2	:	_	
All					3	All	_	
right					4	right	_	
.				5	.	_
		
# text = So get out your voodoo doll and whatever you need to do.	
So								
get					2	get	_	
out								
your	other_2	pron.ppos	OLD					
voodoo								
doll	OBJ	def-np.poss	OLD					
and								
whatever	other	pron.pint						
you	SBJ_3	pron.pper	OLD					
need								
to								
do								
.							
	
# text = But I think, you know what, I look at that, I made that public, and I got all this information.				
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
think					3	think	_	
,					4	,	_	
you	SBJ_2	pron.pper	OLD		5	you	_	
know					6	know	_	
what	other_3	pron.pint			7	what	_	
,					8	,	_	
I	SBJ_3	pron.pper	OLD		9	I	_	
look					10	look	_	
at					11	at	_	
that	other_3	pron.pds	OLD		12	that	_	
,					13	,	_	
I	SBJ_4	pron.pper	OLD		14	I	_	
made					15	made	_	
that					16	that	_	
public					17	public	_	
,					18	,	_	
and					19	and	_	
I	SBJ_6	pron.pper	OLD		20	I	_	
got					21	got	_	
all					22	all	_	
this					23	this	_	
information	OBJ_6	def-np.dem	OLD		24	information	_	
.				25	.	_
		
# text = We got a survey done on medical conditions with people who have similar issues, and I look at medical records, and I say, wouldn't it be amazing if everyone's medical records were available anonymously to research doctors?	
We	SBJ	pron.pper	OLD		1	We	_	
got					2	got	_	
a					3	a	_	
survey	OBJ	indef-np.a			4	survey	_	
done					5	done	_	
on					6	on	_	
medical					7	medical	_	
conditions	other_2	indef-np.bare			8	conditions	_	
with					9	with	_	
people	other	indef-np.bare			10	people	_	
who	SBJ_3				11	who	_	
have					12	have	_	
similar					13	similar	_	
issues	OBJ_3	indef-np.bare			14	issues	_	
,					15	,	_	
and					16	and	_	
I	SBJ_4	pron.pper	OLD		17	I	_	
look					18	look	_	
at					19	at	_	
medical					20	medical	_	
records	other_4	indef-np.bare			21	records	_	
,					22	,	_	
and					23	and	_	
I	SBJ_2	pron.pper	OLD		24	I	_	
say					25	say	_	
,					26	,	_	
would					27	would	_	
n't					28	n't	_	
it					29	it	_	
be					30	be	_	
amazing					31	amazing	_	
if					32	if	_	
everyone	SBJ_5	pron.pind			33	everyone	_	
's					34	's	_	
medical					35	medical	_	
records	SBJ_4	indef-np.bare			36	records	_	
were					37	were	_	
available					38	available	set_172	
anonymously					39	anonymously	_	
to					40	to	_	
research					41	research	_	
doctors	OBJ_5	indef-np.bare			42	doctors	_	
?				43	_	_
		
# text = And when someone accesses your medical record, a research doctor, they could see, you could see which doctor accessed it and why, and you could maybe learn about what conditions you have.	
And					1	And	_	
when					2	when	_	
someone	SBJ_2	pron.pind			3	someone	set_77	
accesses					4	accesses	_	
your	other_3	pron.ppos	OLD		5	your	_	
medical					6	medical	_	
record	OBJ_2	def-np.poss	OLD		7	record	set_78	
,					8	,	_	
a					9	a	_	
research					10	research	_	
doctor	other_2	indef-np.a			11	doctor	_	
