# text = "Even in purely nonreligious terms, homosexuality represents a misuse of the sexual faculty.	1	''	_	
&quot;								
Even					2	Even	_	
# text = True guilt arises only from an offense against a person, and a Down's is not a person."				
True								
guilt								
arises	other	indef-np.bare						
only								
from								
an								
offense	other	indef-np.a						
against								
a								
person	other	indef-np.a						
,								
and								
a								
Down	SBJ_2	ne	OLD					
's								
is								
not								
a								
person	other	indef-np.a						
.								
&quot;							

# text = There's been a lot of ink given to the enormous progress that we've made in the treatment of gay people.				
There								
's								
been								
a								
lot	SBJ	indef-np.a						
of								
ink	other_2	indef-np.bare						
given								
to								
the								
enormous								
progress	other_3	def-np.the	OLD					
that	OBJ_5							
we	SBJ_5	pron.pper	OLD					
've								
made								
in								
the								
treatment	other_5	def-np.the	OLD					
of								
gay								
people	other_6	indef-np.bare						
.							

# text = The fact that our attitude has changed is in the headlines every day.				
The								
fact	SBJ	def-np.the	OLD					
that								
our	other_4	pron.ppos	OLD					
attitude	SBJ_3	def-np.poss	OLD					
has								
changed								
is								
in								
the								
headlines	other	def-np.the	OLD					
every								
day	other	indef-np						
.							

# text = But we forget how we used to see people who had other differences, how we used to see people who were disabled, how inhuman we held people to be.				
But								
we	SBJ	pron.pper	OLD					
forget								
how								
we	SBJ_2	pron.pper	OLD					
used								
to								
see								
people	OBJ_3	indef-np.bare						
who	SBJ_5							
had								
other								
differences	OBJ_5	indef-np.bare						
,								
how								
we	SBJ_3	pron.pper	OLD					
used								
to								
see								
people	OBJ_4	indef-np.bare						
who	SBJ_6							
were								
disabled								
,								
how								
inhuman								
we	SBJ_7	pron.pper	OLD					
held								
people	OBJ_7	indef-np.bare						
to								
be								
.							

# text = And the change that's been accomplished there, which is almost equally radical, is one that we pay not very much attention to.				
And								
the								
change	SBJ	def-np.the	OLD					
that	SBJ_3							
's								
been								
accomplished								
there								
,								
which	SBJ_3	pron.pint						
is								
almost								
equally								
radical								
,								
is								
one								
that	OBJ_2							
we	SBJ_2	pron.pper	OLD					
pay								
not								
very								
much								
attention	OBJ_2	indef-np.bare						
to								
.							

# text = One of the families I interviewed, Tom and Karen Robards, were taken aback when, as young and successful New Yorkers, their first child was diagnosed with Down syndrome.				
One	SBJ							
of								
the								
families	other_2	def-np.the	OLD					
I	SBJ_4	pron.pper	OLD					
interviewed								
,								
Tom	OBJ_4	ne	OLD					
and								
Karen	other_5	ne	OLD					
Robards								
,								
were								
taken								
aback								
when								
,								
as								
young								
and								
successful								
New								
Yorkers	other_2	indef-np.bare						
,								
their	other_3	pron.ppos	OLD					
first								
child	SBJ_2	def-np.poss	OLD					
was								
diagnosed								
with								
Down								
syndrome	other_2	indef-np.bare						
.							

# text = They thought the educational opportunities for him were not what they should be, and so they decided they would build a little center -- two classrooms that they started with a few other parents -- to educate kids with DS.				
They	SBJ	pron.pper	OLD		1	They	set_195	
thought					2	thought	_	
the					3	the	_	
educational					4	educational	_	
opportunities	SBJ_2	def-np.the	OLD		5	opportunities	set_91	
for					6	for	_	
him	other_3	pron.pper	OLD		7	him	set_196	
were					8	were	_	
not					9	not	_	
what	other	pron.pint			10	what	_	
they	SBJ_3	pron.pper	OLD		11	they	set_91	
should					12	should	_	
be					13	be	_	
,					14	,	_	
and					15	and	_	
so					16	so	_	
they	SBJ_2	pron.pper	OLD		17	they	set_195	
decided					18	decided	_	
they	SBJ_3	pron.pper	OLD		19	they	set_195	
would					20	would	_	
build					21	build	_	
a					22	a	_	
little					23	little	_	
center	OBJ_3	indef-np.a			24	center	set_281	
_					25	_	_	
two					26	two	_	
classrooms	OBJ	indef-np.quant			27	classrooms	_	
that					28	that	_	
they	SBJ_3	pron.pper	OLD		29	they	set_195	
started					30	started	_	
with					31	with	_	
a					32	a	_	
few					33	few	_	
other					34	other	_	
parents	other_3	indef-np.a			35	parents	_	
_					36	_	_	
to					37	to	_	
educate					38	educate	_	
kids	OBJ_4	indef-np.bare			39	kids	_	
with					40	with	_	
DS	other_4	ne	OLD		41	DS	_	
.				42	.	_
		
# text = And over the years, that center grew into something called the Cooke Center, where there are now thousands upon thousands of children with intellectual disabilities who are being taught.	
And					1	And	_	
over					2	over	_	
the					3	the	_	
years	other	def-np.the	OLD		4	years	_	
,					5	,	_	
that					6	that	_	
center	SBJ	def-np.dem	OLD		7	center	set_281	
grew					8	grew	_	
into					9	into	_	
something	other	pron	OLD		10	something	_	
called					11	called	_	
the					12	the	_	
Cooke					13	Cooke	_	
Center	OBJ_3	ne	OLD		14	Center	_	
,					15	,	_	
where					16	where	_	
there					17	there	_	
are					18	are	_	
now					19	now	_	
thousands	SBJ_5	indef-np.bare			20	thousands	_	
upon					21	upon	_	
thousands	other_6	indef-np.bare			22	thousands	_	
of					23	of	_	
children	other_7	indef-np.bare			24	children	_	
with					25	with	_	
intellectual					26	intellectual	_	
disabilities	other_7	indef-np.bare			27	disabilities	_	
who	SBJ_9				28	who	_	
are					29	are	_	
being					30	being	_	
taught					31	taught	_	
.				32	.	_
		
--	
# text = In the time since that "Atlantic Monthly" story ran, the life expectancy for people with Down syndrome has tripled.				
In								
the								
time	other	def-np.the	OLD					
since								
that								
&quot;								
Atlantic								
Monthly	SBJ_2	ne	OLD					
&quot;								
story								
ran								
,								
the								
life								
expectancy	SBJ	def-np.the	OLD					
for					14	for	_	
people	other_2	indef-np.bare						
with					16	with	_	
Down					17	Down	_	
syndrome	other_3	indef-np.bare			18	syndrome	_	
has								
tripled					20	tripled	_	
.							
	
# text = The experience of Down syndrome people includes those who are actors, those who are writers, some who are able to live fully independently in adulthood.				
The					1	The	_	
experience	SBJ	def-np.the	OLD		2	experience	_	
of					3	of	_	
Down					4	Down	_	
syndrome					5	syndrome	_	
people	other_2	indef-np.bare			6	people	set_252	
includes					7	includes	set_253	
those	OBJ	pron.pds	OLD		8	those	set_252	
who	SBJ_3				9	who	_	
are					10	are	_	
actors	other_2	indef-np.bare			11	actors	_	
,					12	,	_	
those	other	pron.pds	OLD		13	those	set_252	
who	SBJ_3				14	who	_	
are					15	are	_	
writers	other_2	indef-np.bare			16	writers	_	
,					17	,	_	
some					18	some	_	
who	SBJ_4				19	who	_	
are					20	are	_	
able					21	able	_	
to					22	to	_	
live					23	live	_	
fully					24	fully	_	
independently					25	independently	_	
in					26	in	_	
adulthood	other_5	indef-np.bare			27	adulthood	_	
.				28	.	_
		
# text = The Robards had a lot to do with that.	
The					1	The	_	
Robards	SBJ	def-np.the	OLD		2	Robards	_	
had					3	had	_	
a					4	a	_	
lot	OBJ	indef-np.a			5	lot	_	
to					6	to	_	
do					7	do	_	
with					8	with	_	
that	other_3	pron.pds	OLD		9	that	set_253	
.				10	.	_
		
--	
# text = And I said, \"Do you regret it?				
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
said					3	said	_	
,					4	,	_	
&quot;					5	''	_	
Do					6	Do	_	
you	SBJ_2	pron.pper	OLD		7	you	_	
regret					8	regret	_	
it	OBJ_2	pron.pper	OLD		9	it	set_178	
?				10	_	_
		
# text = Do you wish your child didn't have Down syndrome?	
Do					1	Do	_	
you	SBJ	pron.pper	OLD		2	you	_	
wish					3	wish	_	
your	other_3	pron.ppos	OLD		4	your	_	
child	SBJ_2	def-np.poss	OLD		5	child	_	
did					6	did	_	
n't					7	n't	_	
have					8	have	_	
Down					9	Down	set_178	
syndrome	OBJ_2				10	syndrome	set_178	
?				11	_	_
		
--	
# text = Do you wish you'd never heard of it?"				
Do					1	Do	_	
you	SBJ	pron.pper	OLD		2	you	_	
wish					3	wish	_	
you	OBJ	pron.pper	OLD		4	you	_	
'd					5	'd	_	
never					6	never	_	
heard					7	heard	_	
of					8	of	_	
it	other_2	pron.pper	OLD		9	it	set_178	
?					10	_	_	
&quot;				11	''	_
		
--	
# text = And interestingly, his father said, "Well, for David, our son, I regret it, because for David, it's a difficult way to be in the world, and I'd like to give David an easier life.				
And								
interestingly								
,								
his	other_2	pron.ppos	OLD		3	his	set_196	
father	SBJ	def-np.poss	OLD					
said					5	said	_	
,								
&quot;								
Well								
,								
for								
David	other_2	ne	OLD					
,								
our	other_4	pron.ppos	OLD					
son	other_3	def-np.poss	OLD					
,								
I	SBJ_2	pron.pper	OLD					
regret								
it	OBJ_2	pron.pper	OLD					
,								
because								
for								
David	other_3	ne	OLD					
,								
it	SBJ_3	pron.pper	OLD					
's								
a								
difficult								
way	other_2	indef-np.a						
to								
be								
in								
the								
world	other_3	def-np.the	OLD					
,								
and								
I	SBJ_4	pron.pper	OLD					
'd								
like								
to								
give								
David	OBJ_5	ne	OLD					
an								
easier								
life	OBJ_5	indef-np.a						
.							
	
--				
# text = But I think if we lost everyone with Down syndrome, it would be a catastrophic loss."				
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
think					3	think	_	
if					4	if	_	
we	SBJ_3	pron.pper	OLD		5	we	_	
lost					6	lost	set_282	
everyone	OBJ_3	pron.pind			7	everyone	_	
with					8	with	_	
Down					9	Down	_	
syndrome	other_3	indef-np.bare			10	syndrome	_	
,					11	,	_	
it	SBJ_2	pron.pper	OLD		12	it	set_282	
would					13	would	_	
be					14	be	_	
a					15	a	_	
catastrophic					16	catastrophic	_	
loss	other	indef-np.a			17	loss	_	
.					18	.	_	
&quot;				19	''	_
		
--	
# text = And Karen Robards said to me, \"I'm with Tom.				
And					1	And	_	
Karen	SBJ	ne	OLD		2	Karen	_	
Robards					3	Robards	_	
said					4	said	_	
to					5	to	_	
me	other	pron.pper	OLD		6	me	_	
,					7	,	_	
&quot;					8	''	_	
I	SBJ_2	pron.pper	OLD		9	I	_	
'm					10	'm	_	
with					11	with	_	
Tom	other	ne	OLD		12	Tom	_	
.				13	.	_
		
# text = For David, I would cure it in an instant, to give him an easier life.	
For					1	For	_	
David	other	ne	OLD		2	David	set_291	
,					3	,	_	
I	SBJ	pron.pper	OLD		4	I	_	
would					5	would	_	
cure					6	cure	_	
it	OBJ	pron.pper	OLD		7	it	set_178	
in					8	in	_	
an					9	an	_	
instant					10	instant	_	
,					11	,	_	
to								
give					12	give	_	
him	OBJ_2	pron.pper	OLD					
an					14	an	_	
easier					15	easier	_	
life	OBJ_2	indef-np.a						
.				17	.	_
		
# text = But speaking for myself -- well, I would never have believed 23 years ago when he was born that I could come to such a point.	
But					1	But	_	
speaking					2	speaking	_	
for					3	for	_	
myself					4	myself	_	
_					5	_	_	
well					6	well	_	
,					7	,	_	
I	SBJ	pron.pper	OLD		8	I	_	
would					9	would	_	
never					10	never	_	
have					11	have	_	
believed					12	believed	_	
23					13	23	_	
years	other_2	indef-np.quant			14	years	_	
ago					15	ago	_	
when					16	when	_	
he	SBJ_2	pron.pper	OLD		17	he	set_291	
was					18	was	_	
born					19	born	_	
that					20	that	_	
I	SBJ_3	pron.pper	OLD		21	I	_	
could					22	could	_	
come					23	come	_	
to					24	to	_	
such					25	such	_	
a					26	a	_	
point	other_3	pron.pds			27	point	_	
.				28	.	_
		
--	
*made*					35	made	_	
*We*					1	We	_	
# text = Speaking for myself, it's made me so much better and so much kinder and so much more purposeful in my whole life that, speaking for myself, I wouldn't give it up for anything in the world."	2	live	_	
*at*					3	at	_	
*a*					4	a	_	
Speaking					5	point	_	
*when*					6	when	_	
*social*					7	social	_	
*acceptance*					8	acceptance	_	
for					9	for	_	
*these*					10	these	_	
*and*					11	and	_	
*many*					12	many	_	
*other*					13	other	_	
*conditions*					14	conditions	_	
*is*					15	is	_	
*on*					16	on	_	
*the*					17	the	_	
*up*					18	up	_	
*and*					19	and	_	
*up*					20	up	_	
*.*					21	.	_
**						
*And*					1	And	_	
myself					2	yet	_	
*we*					3	we	_	
*also*					4	also	_	
*live*					5	live	_	
*at*					6	at	_	
*the*					7	the	_	
*moment*					8	moment	_	
*when*					9	when	_	
*our*					10	our	_	
*ability*					11	ability	_	
*to*					12	to	_	
*eliminate*					13	eliminate	_	
*those*					14	those	_	
*conditions*					15	conditions	_	
*has*					16	has	_	
*reached*					17	reached	_	
*a*					18	a	_	
*height*					19	height	_	
*we*					20	we	_	
*never*					21	never	_	
*imagined*					22	imagined	_	
*before*					23	before	_	
*.*					24	.	_
**						
*Most*					1	Most	_	
*deaf*					2	deaf	_	
*infants*					3	infants	set_102	
*born*					4	born	_	
*in*					5	in	_	
*the*					6	the	_	
*United*					7	United	_	
*States*					8	States	_	
*now*					9	now	_	
*will*					10	will	_	
*receive*					11	receive	_	
*cochlear*					12	cochlear	_	
*implants*					13	implants	set_255	
,					14	,	_	
*which*					15	which	set_255	
*are*					16	are	_	
*put*					17	put	_	
*into*					18	into	_	
*the*					19	the	_	
*brain*					20	brain	_	
*and*					21	and	_	
*connected*					22	connected	_	
*to*					23	to	_	
*a*					24	a	_	
*receiver*					25	receiver	_	
*,*					26	,	_	
*and*					27	and	_	
*which*					28	which	set_255	
*allow*					29	allow	_	
*them*					30	them	set_102	
*to*					31	to	_	
*acquire*					32	acquire	_	
*a*					33	a	_	
*facsimile*					34	facsimile	_	
*of*					35	of	_	
*hearing*					36	hearing	_	
*and*					37	and	_	
*to*					38	to	_	
*use*					39	use	_	
*oral*					40	oral	_	
*speech*					41	speech	_	
*.*					42	.	_
**						
*useful*					13	useful	_	
*Achondroplasia*					1	Achondroplasia	_	
*is*					2	is	_	
*the*					3	the	_	
*most*					4	most	_	
*common*					5	common	_	
*form*					6	form	_	
*of*					7	of	_	
*dwarfism*					8	dwarfism	_	
*,*					9	,	_	
*and*					10	and	_	
*mice*					11	mice	set_258	
*who*					12	who	set_258	
*have*					13	have	_	
*been*					14	been	_	
*given*					15	given	_	
*that*					16	that	_	
*substance*					17	substance	set_257	
*and*					18	and	_	
*who*					19	who	set_258	
*have*					20	have	_	
*grow*					24	grow	_	
*.*					28	.	_
**						
*Testing*					1	Testing	_	
*in*					2	in	_	
*humans*					3	humans	_	
*is*					4	is	_	
*around*					5	around	_	
*the*					6	the	_	
*corner*					7	corner	_	
*.*					8	.	_
**						
*There*					1	There	_	
*are*					2	are	_	
*blood*					3	blood	_	
*tests*					4	tests	set_259	
*which*					5	which	set_259	
*are*					6	are	_	
*making*					7	making	_	
*progress*					8	progress	set_260	
*that*					9	that	set_260	
*would*					10	would	_	
*pick*					11	pick	_	
*up*					12	up	_	
*Down*					13	Down	_	
*syndrome*					14	syndrome	_	
*more*					15	more	_	
*clearly*					16	clearly	_	
*and*					17	and	_	
*earlier*					18	earlier	_	
*in*					19	in	_	
*pregnancies*					20	pregnancies	_	
*than*					21	than	_	
*ever*					22	ever	_	
*before*					23	before	_	
*,*					24	,	_	
*making*					25	making	_	
it	SBJ	pron.pper	OLD		26	it	_	
's								
made								
me	OBJ	pron.pper	OLD					
so								
much								
better								
and								
so								
much								
kinder	other	indef-np.bare						
and								
so								
much								
more								
purposeful								
in								
my	other_2	pron.ppos	OLD					
whole								
life	other	def-np.poss	OLD					
that	SBJ_3							
,								
speaking								
for								
myself								
,								
I	SBJ_3	pron.pper	OLD					
would								
n't								
give								
it	OBJ_3	pron.pper	OLD					
up								
for								
anything	other_3	pron	OLD					
in								
the								
world	other_4	def-np.the	OLD					
.								
&quot;							

# text = We live at a point when social acceptance for these and many other conditions is on the up and up.				
We	SBJ	pron.pper	OLD					
live								
at								
a								
point	other	indef-np.a						
when								
social								
acceptance	SBJ_2	indef-np.bare						
for								
these	other_3	pron.pds	OLD					
and								
many								
other								
conditions	other_4	indef-np.quant						
is								
on								
the								
up	other	def-np.the	OLD					
and								
up	other_2	indef-np.bare						
.							

# text = And yet we also live at the moment when our ability to eliminate those conditions has reached a height we never imagined before.				
And								
yet								
we	SBJ	pron.pper	OLD					
also								
live								
at								
the								
moment	other	def-np.the	OLD					
when								
our	other_3	pron.ppos	OLD					
ability	SBJ_2	def-np.poss	OLD					
to								
eliminate								
those								
conditions	OBJ_4	def-np.dem	OLD					
has								
reached								
a								
height	OBJ_2	indef-np.a						
we	SBJ_4	pron.pper	OLD					
never								
imagined								
before								
.							

# text = Most deaf infants born in the United States now will receive cochlear implants, which are put into the brain and connected to a receiver, and which allow them to acquire a facsimile of hearing and to use oral speech.				
Most								
deaf								
infants	SBJ	indef-np.bare						
born								
in								
the								
United								
States	other_3	ne	OLD					
now								
will								
receive								
cochlear								
implants	OBJ	indef-np.bare						
,								
which	SBJ_3							
are								
put								
into								
the								
brain	other_3	def-np.the	OLD					
and								
connected								
to								
a								
receiver	other_5	indef-np.a						
,								
and								
which	SBJ_2	pron.pint						
allow								
them	OBJ_2	pron.pper	OLD					
to								
acquire								
a								
facsimile	OBJ_3	indef-np.a						
of								
hearing								
and								
to								
use								
oral								
speech	OBJ_6	indef-np.bare						
.							

# text = A compound that has been tested in mice, BMN-111, is useful in preventing the action of the achondroplasia gene.				
A								
compound	SBJ	indef-np.a						
that	SBJ_3							
has								
been								
tested								
in								
mice	other_3	indef-np.quant						
,								
BMN								
_								
111								
,								
is								
useful								
in								
preventing								
the								
action	OBJ_2	def-np.the	OLD					
of								
the								
achondroplasia								
gene	other_3	def-np.the	OLD					
.							

# text = Achondroplasia is the most common form of dwarfism, and mice who have been given that substance and who have the achondroplasia gene grow to full size.				
Achondroplasia	SBJ	ne	OLD					
is								
the								
most								
common								
form	other	def-np.the	OLD					
of								
dwarfism	other	indef-np.bare						
,								
and								
mice	other	indef-np.bare						
who	SBJ_3							
have								
been								
given								
that								
substance	OBJ_3	def-np.dem	OLD					
and								
who	SBJ_5	pron.pint						
have								
the								
achondroplasia								
gene	SBJ_6	def-np.the	OLD					
grow								
to								
full								
size	other_6	indef-np.bare						
.							

# text = Testing in humans is around the corner.				
Testing								
in								
humans	other	indef-np.bare						
is								
around								
the								
corner	other	def-np.the	OLD					
.							

# text = There are blood tests which are making progress that would pick up Down syndrome more clearly and earlier in pregnancies than ever before, making it easier and easier for people to eliminate those pregnancies, or to terminate them.				
There								
are								
blood								
tests	SBJ	indef-np.bare						
which	SBJ_3							
are								
making								
progress	OBJ_3	indef-np.bare						
that	SBJ_5							
would								
pick								
up								
Down								
syndrome								
more								
clearly								
and								
earlier								
in								
pregnancies	other_5	indef-np.bare						
than								
ever								
before								
,								
making								
it	OBJ_4	pron.pper	OLD					
easier					27	easier	_	
and					28	and	_	
easier					29	easier	_	
for					30	for	_	
people	SBJ_5	indef-np.bare			31	people	_	
to					32	to	_	
eliminate					33	eliminate	_	
those					34	those	_	
pregnancies	OBJ_5	def-np.dem	OLD		35	pregnancies	set_103	
,					36	,	_	
or					37	or	_	
to					38	to	_	
terminate					39	terminate	_	
them	OBJ_4	pron.pper	OLD		40	them	set_103	
.				41	.	_
		
# text = So we have both social progress and medical progress.	
So								
we	SBJ	pron.pper	OLD					
have					3	have	_	
both								
social								
progress	OBJ	def-np.quant	OLD					
and								
medical								
progress	other_2	indef-np.bare						
.							
	
# text = And I believe in both of them.				
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
believe					3	believe	_	
in					4	in	_	
both	other	def-np.poss	OLD		5	both	_	
of					6	of	_	
them	other_2	pron.pper	OLD		7	them	set_283	
.				8	.	_
		
# text = I believe the social progress is fantastic and meaningful and wonderful, and I think the same thing about the medical progress.	
I	SBJ	pron.pper	OLD		1	I	_	
believe					2	believe	_	
the					3	the	_	
social					4	social	_	
progress	SBJ_2	def-np.the	OLD		5	progress	_	
is					6	is	_	
fantastic					7	fantastic	set_106	
and					8	and	_	
meaningful					9	meaningful	_	
and					10	and	_	
wonderful					11	wonderful	_	
,					12	,	_	
and					13	and	_	
I	SBJ_2	pron.pper	OLD		14	I	_	
think					15	think	set_106	
the					16	the	_	
same					17	same	_	
thing	OBJ_2	def-np.the	OLD		18	thing	_	
about					19	about	_	
the					20	the	_	
medical					21	medical	_	
progress	other_3	def-np.the	OLD		22	progress	_	
.				23	.	_
		
# text = But I think it's a tragedy when one of them doesn't see the other.	
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
think					3	think	_	
it	SBJ_2	pron.pper	OLD		4	it	_	
's					5	's	_	
a					6	a	_	
tragedy	other	indef-np.a			7	tragedy	_	
when					8	when	_	
one	SBJ_3	def-np.poss	OLD		9	one	_	
of					10	of	_	
them	other_4	pron.pper	OLD		11	them	set_106	
does					12	does	_	
n't					13	n't	_	
see					14	see	_	
the					15	the	_	
other	OBJ_3				16	other	_	
.				17	.	_
		
# text = And when I see the way they're intersecting in conditions like the three I've just described, I sometimes think it's like those moments in grand opera when the hero realizes he loves the heroine at the exact moment that she lies expiring on a divan.	
And					1	And	_	
when					2	when	_	
I	SBJ_2	pron.pper	OLD		3	I	_	
see					4	see	_	
the					5	the	_	
way	OBJ_2	def-np.the	OLD		6	way	_	
they	SBJ_4	pron.pper	OLD		7	they	set_106	
're					8	're	_	
intersecting					9	intersecting	_	
in					10	in	_	
conditions	other_4	indef-np.quant			11	conditions	_	
like					12	like	_	
the					13	the	_	
three					14	three	_	
I	SBJ_5	pron.pper	OLD		15	I	_	
've					16	've	_	
just					17	just	_	
described					18	described	_	
,					19	,	_	
I	SBJ	pron.pper	OLD		20	I	_	
sometimes					21	sometimes	_	
think					22	think	_	
it	SBJ_2	pron.pper	OLD		23	it	_	
's					24	's	_	
like					25	like	_	
those					26	those	_	
moments	other	def-np.dem	OLD		27	moments	_	
in					28	in	_	
grand					29	grand	_	
opera	other_2	indef-np.bare			30	opera	_	
when					31	when	_	
the					32	the	_	
hero	SBJ_4	def-np.the	OLD		33	hero	set_107	
realizes					34	realizes	_	
he	SBJ_3	pron.pper	OLD		35	he	set_107	
loves					36	loves	_	
the					37	the	_	
heroine	OBJ_3	def-np.the	OLD		38	heroine	set_108	
at					39	at	_	
the					40	the	_	
exact					41	exact	_	
moment	other_3	def-np.the	OLD		42	moment	_	
that					43	that	_	
she	SBJ_5	pron.pper	OLD		44	she	set_108	
lies					45	lies	_	
expiring					46	expiring	_	
on					47	on	_	
a					48	a	_	
divan	other_6	indef-np.a			49	divan	_	
.				50	.	_
		
# text = We have to think about how we feel about cures altogether.	
We	SBJ	pron.pper	OLD		1	We	_	
have					2	have	_	
to					3	to	_	
think					4	think	_	
about					5	about	_	
how					6	how	_	
we	SBJ_3	pron.pper	OLD		7	we	_	
feel					8	feel	_	
about					9	about	_	
cures	other_3	indef-np.bare			10	cures	_	
altogether					11	altogether	_	
.				12	.	_
		
# text = And a lot of the time the question of parenthood is: What do we validate in our children, and what do we cure in them?	
And					1	And	_	
a					2	a	_	
lot	other	indef-np.a			3	lot	_	
of					4	of	_	
the					5	the	_	
time	other	def-np.the	OLD		6	time	_	
the					7	the	_	
question	SBJ_3	def-np.the	OLD		8	question	_	
of					9	of	_	
parenthood	other_4	indef-np.bare			10	parenthood	_	
is					11	is	_	
:					12	:	_	
What	OBJ_2	pron.pint			13	What	_	
do					14	do	_	
we	SBJ_2	pron.pper	OLD		15	we	_	
validate					16	validate	_	
in					17	in	_	
our	other_3	pron.ppos	OLD		18	our	_	
children	other_2	def-np.poss	OLD		19	children	set_109	
,					20	,	_	
and					21	and	_	
what	OBJ_3	pron.pint			22	what	_	
do					23	do	_	
we	SBJ_3	pron.pper	OLD		24	we	_	
cure					25	cure	_	
in					26	in	_	
them	other_3	pron.pper	OLD		27	them	set_109	
?				28	_	_
		
--	
# text = Jim Sinclair, a prominent autism activist, said, \"When parents say, 'I wish my child did not have autism,' what they're really saying is, 'I wish the child I have did not exist and I had a different, nonautistic child instead.'				
Jim	SBJ	ne	OLD		1	Jim	_	
Sinclair					2	Sinclair	_	
,					3	,	_	
a					4	a	_	
prominent					5	prominent	_	
autism					6	autism	_	
activist	other_2	indef-np.a			7	activist	_	
,					8	,	_	
said					9	said	_	
,					10	,	_	
&quot;					11	''	_	
When					12	When	_	
parents	SBJ_3	indef-np.bare			13	parents	set_197	
say					14	say	_	
,					15	,	_	
'I	SBJ_2	pron.pper	OLD		16	'I	_	
wish					17	wish	_	
my	other_4	pron.ppos	OLD		18	my	_	
child	SBJ_3	def-np.poss	OLD		19	child	_	
did					20	did	_	
not					21	not	_	
have					22	have	_	
autism	OBJ_3	indef-np.bare			23	autism	_	
,					24	,	_	
'					25	'	_	
what	OBJ_2	pron.pint			26	what	_	
they	SBJ_3	pron.pper	OLD		27	they	set_197	
're					28	're	_	
really					29	really	_	
saying					30	saying	_	
is					31	is	_	
,					32	,	_	
'I	SBJ_5	pron.pper	OLD		33	'I	_	
wish					34	wish	set_261	
the					35	the	_	
child	OBJ_5	def-np.the	OLD		36	child	_	
I	SBJ_7	pron.pper	OLD		37	I	_	
have					38	have	_	
did					39	did	_	
not					40	not	_	
exist					41	exist	set_261	
and					42	and	_	
I	SBJ_3	pron.pper	OLD		43	I	_	
had					44	had	_	
a					45	a	_	
different					46	different	_	
,					47	,	_	
nonautistic					48	nonautistic	_	
child	OBJ_3	indef-np.a			49	child	_	
instead					50	instead	_	
.					51	.	_	
'				52	'	_
		
# text = Read that again.	
Read					1	Read	_	
that	OBJ	pron.pds	OLD					
again								
.							
	
# text = This is what we hear when you mourn over our existence.				
This	SBJ	pron.pds	OLD					
is								
what	other	pron.pint			3	what	_	
we	SBJ_2	pron.pper	OLD					
hear								
when								
you	SBJ_3	pron.pper	OLD					
mourn								
over								
our	other_4	pron.ppos	OLD					
existence	other_3	def-np.poss	OLD					
.							
	
--				
# text = This is what we hear when you pray for a cure: that your fondest wish for us is that someday we will cease to be, and strangers you can love will move in behind our faces."				
This	SBJ	pron.pds	OLD		1	This	set_261	
is					2	is	_	
what	other	pron.pint			3	what	_	
we	SBJ_2	pron.pper	OLD		4	we	_	
hear					5	hear	_	
when					6	when	_	
you	SBJ_3	pron.pper	OLD		7	you	_	
pray					8	pray	_	
for					9	for	_	
a					10	a	_	
cure	other_3	indef-np.a			11	cure	_	
:					12	:	_	
that					13	that	_	
your	other_3	pron.ppos	OLD		14	your	_	
fondest					15	fondest	_	
wish	SBJ_2	def-np.poss	OLD		16	wish	_	
for					17	for	_	
us	other_3	pron.pper	OLD		18	us	_	
is					19	is	_	
that					20	that	_	
someday	other	def-np.dem	OLD		21	someday	set_262	
we	SBJ_3	pron.pper	OLD		22	we	_	
will					23	will	_	
cease					24	cease	_	
to					25	to	_	
be					26	be	_	
,					27	,	_	
and					27	and	_	
strangers	other_3	indef-np.bare			28	strangers	_	
you	SBJ_3	pron.pper	OLD		29	you	_	
can					30	can	_	
love					31	love	_	
will					32	will	_	
move					33	move	_	
in					34	in	set_262	
behind					35	behind	set_262	
our	other_5	pron.ppos	OLD		36	our	set_262	
faces	other_4	def-np.poss	OLD		37	faces	_	
.					38	.	_	
&quot;				39	''	_
		
# text = It's a very extreme point of view, but it points to the reality that people engage with the life they have and they don't want to be cured or changed or eliminated.	
It	SBJ	pron.pper	OLD		1	It	set_262	
's					2	's	_	
a					3	a	_	
very					4	very	_	
extreme					5	extreme	_	
point	other	indef-np.a			6	point	_	
of					7	of	_	
view	other	indef-np.bare			8	view	_	
,					9	,	_	
but					10	but	_	
it	SBJ_2	pron.pper	OLD		11	it	set_262	
points					12	points	_	
to					13	to	_	
the					14	the	_	
reality	other_2	def-np.the	OLD		15	reality	_	
that					16	that	_	
people	SBJ_3	indef-np.bare			17	people	set_114	
engage					18	engage	_	
with					19	with	_	
the					20	the	_	
life	other_3	def-np.the	OLD		21	life	_	
they	SBJ_4	pron.pper	OLD		22	they	set_114	
have					23	have	_	
and					24	and	_	
they	SBJ_5	pron.pper	OLD		25	they	set_114	
do					26	do	_	
n't					27	n't	_	
want					28	want	_	
to					29	to	_	
be					30	be	_	
cured					31	cured	_	
or					32	or	_	
changed					33	changed	_	
or					34	or	_	
eliminated					35	eliminated	_	
.				36	.	_
		
# text = They want to be whoever it is that they've come to be.	
They	SBJ	pron.pper	OLD		1	They	set_114	
want					2	want	_	
to					3	to	_	
be					4	be	_	
whoever	other	pron.pint			5	whoever	_	
it					6	it	_	
